,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2423,Sissy squat,"The sissy squat is a bodyweight squat variation that involves letting the knees travel far over the toes, placing an extreme stretch on the quads. This movement targets the quad muscles directly and can be performed in partial or full ranges of motion based on knee health and pain.",Strength,Quadriceps,None,Intermediate,,
2424,Wall ball toss,"The wall ball toss is an explosive full-body exercise utilizing a medicine ball. It involves squatting down, then explosively pressing a weighted ball into the air and catching it on a bounce off of a vertical surface. It is common in CrossFit workouts and can be performed for time or reps.",Plyometrics,Quadriceps,Exercise Ball,Intermediate,8.0,Average
2425,Bosu Ball Squat,,Strength,Quadriceps,Exercise Ball,Beginner,0.0,
2426,Exercise ball Bulgarian split squat,"The exercise ball Bulgarian split squat is an exercise that builds the quads, hamstrings, and glutes one leg at a time. The exercise ball is used to support the trailing shin and foot. Due to the balance challenge, this version of the split squat is usually performed for moderate to high reps with body weight only or light weights in the hands. If balance is a problem, you can stick the ball in the corner of a room while performing the exercise.",Strength,Quadriceps,Exercise Ball,Intermediate,,
2427,Internal Rotation with Band,,Strength,Shoulders,Bands,Beginner,8.3,Average
2428,Band Pull Apart,"The band pull-apart is an exercise targeting the upper back muscles, including the trapezius, rear delts, and rhomboids. The band creates dynamic tension, allowing you to really focus on contracting these muscles, making it a great activation drill prior to upper-body lifting.",Strength,Shoulders,Bands,Intermediate,8.2,Average
2429,Back Flyes - With Bands,,Strength,Shoulders,Bands,Beginner,8.1,Average
2430,Lateral Raise - With Bands,,Strength,Shoulders,Bands,Beginner,7.9,Average
2431,Shoulder Press - With Bands,,Strength,Shoulders,Bands,Beginner,7.6,Average
2432,External Rotation with Band,,Strength,Shoulders,Bands,Beginner,0.0,
2433,FYR Band Pull-Apart,,Strength,Shoulders,Bands,Intermediate,,
2434,HM Lateral Raise,,Strength,Shoulders,Bands,Intermediate,,
2435,Rusin Banded Over-And-Back,,Strength,Shoulders,Bands,Intermediate,,
2436,Rusin Banded Face Pull,,Strength,Shoulders,Bands,Intermediate,,
2437,UP Band Pull-Apart,,Strength,Shoulders,Bands,Intermediate,,
2438,Jordan Shallow Band-Resisted Thread the Needle,,Strength,Shoulders,Bands,Intermediate,,
2439,30 Shoulders Seated Banded Barbell Shoulder Press,,Strength,Shoulders,Bands,Intermediate,,
2440,Band shoulder press,"The band shoulder press is a deltoid exercise and an alternative to the classic dumbbell shoulder press. The dynamic tension of the band forces the core to stabilize the body and more closely matches the strength curve of the shoulder press. It can be performed in low reps, such as 5-8 reps per set, to build shoulder strength, or for higher reps to build muscle and for conditioning. It can work as the main focus of a shoulder day but is also popular as an accessory movement to the bench press or barbell military press.",Strength,Shoulders,Bands,Intermediate,,
2441,Band lateral raise,"The band lateral raise is a shoulder exercise that targets the medial or middle head of the deltoid muscle. It's a variation of the dumbbell lateral raise, a staple strength-training move. The band lateral raise is a great option for warm-up or accessory work on upper-body training days. The dynamic tension of the band provides constant tension and matches the strength curve of the movement. It is usually performed for moderate to high reps, at least 8-12 reps, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,Bands,Intermediate,,
2442,Band upright row,"The band upright row is a popular movement for building stronger and bigger traps and shoulders and similar to the dumbbell upright row. Many lifters combine this move with either their back or shoulder workout, since it involves both body parts. Using the band provides dynamic resistance and is easier on the shoulder than using a barbell. It is generally performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Shoulders,Bands,Intermediate,,
2443,Staggered-stance band shoulder press,"The staggered-stance band shoulder press is a deltoid exercise and a variation of the band shoulder press. The dynamic tension of the band forces the core to stabilize the body, and the staggered-stance provides more stability and relieves tension on the back. It can be performed in low reps, such as 5-8 reps per set, to build shoulder strength, or for higher reps to build muscle and for conditioning. It can work as the main focus of a shoulder day but is also popular as an accessory movement to the bench press or barbell military press.",Strength,Shoulders,Bands,Intermediate,,
