,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1676,Dumbbell Fix Single-Arm Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1677,Dumbbell Fix Bent-Over Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1678,Dumbbell Seal Row - Gethin Variation,"The dumbbell seal row is a weighted exercise targeting the muscles of the middle back, including the lats (latissimus dorsi) and rhomboids. It can be performed on a special elevated bench, on a bench placed on top of boxes or benches, or on a bench with a slight incline. The higher the bench, the greater the range of motion and stretch at the bottom of the movement. It is usually performed as an assistance movement for back strength and muscle growth, in rep ranges of 8-12 reps per set or higher.",Strength,Middle Back,Dumbbell,Intermediate,,
1679,Decline dumbbell chest fly,"The decline dumbbell chest fly is an upper-body exercise targeting the muscles of the chest, particularly the lower chest. It will require less weight than a decline press, which makes it a great hypertrophy exercise with high reps. Fly variations are usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Middle Back,Dumbbell,Intermediate,,
1680,TBS Bent-Over Dumbbell Row,"The dumbbell bent-over row is a popular exercise to develop and strengthen the muscles of the upper and middle back, like the latissimus (lat), lower trapezius, and rear deltoids. It can work equally well in strength, muscle-building, or circuit-style fat-loss workouts.",Strength,Middle Back,Dumbbell,Intermediate,,
1681,HM Alternating Bent-Over Quick Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1682,HM Bent-Over Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1683,AM Single Arm Row,"The single-arm bench dumbbell row is a popular exercise for building the latissimus dorsi, or lat, muscles of the back. The bench is used for support during the rowing motion.",Strength,Middle Back,Dumbbell,Intermediate,,
1684,Dumbbell stiff-legged deadlift,"The dumbbell stiff-legged deadlift is a dumbbell exercise that targets the hamstrings, glutes, lower and upper back, and core. The difference between a stiff-legged deadlift and a Romanian deadlift is primarily the amount of knee bend. The knees are only slightly bent in a stiff-legged deadlift, while they bend more in a Romanian deadlift. Stiff-legged deadlifts are generally performed for low to moderate reps, such as 8-10 reps per set, with a focus on maximizing the hamstring stretch rather than moving heavy weight. Feel free to wear a weight belt to protect your lower back.",Strength,Middle Back,Dumbbell,Intermediate,,
1685,Single-arm bench dumbbell row,"The single-arm bench dumbbell row is a popular exercise for building the latissimus dorsi, or lat, muscles of the back. The bench is used for support during the rowing motion.",Strength,Middle Back,Dumbbell,Intermediate,,
1686,UN Bent-Over Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1687,UN Dumbbell RDL,,Strength,Middle Back,Dumbbell,Intermediate,,
1688,UN Chest Supported Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1689,MetaBurn Bent-Over Renegade Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1690,30 Back Bent-Over Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1691,30 Back Dumbbell Pull-Over,,Strength,Middle Back,Dumbbell,Intermediate,,
