,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1831,Clean Pull,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,7.2,Average
1832,Front Barbell Squat To A Bench,,Strength,Quadriceps,Barbell,Beginner,5.3,Average
1833,Barbell reverse lunge,"The barbell reverse lunge is a popular lower-body exercise targeting the quads, glutes, and hamstrings. Using a barbell allows you to overload the exercise beyond body weight and perform the movement in strength or muscle-focused rep ranges. The reverse lunge can be performed as part of a barbell complex, in a circuit, or on its own in the lower-body portion of any workout.",Strength,Quadriceps,Barbell,Intermediate,0.0,Average
1834,Split Clean,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,0.0,Average
1835,Close-stance dumbbell front squat,"The close-stance dumbbell front squat is a popular exercise for targeting the muscles of the lower body, the quadriceps in particular. Holding dumbbells in the racked position also works the core and upper-back muscles to maintain posture while the lower body moves. Because the amount of weight you can use will be limited by what you can clean to the rack position, this movement is usually performed for moderate to high reps, at least 8-12 reps per set or more. If this movement hurts your knees, try performing it with a wider stance.",Strength,Quadriceps,Barbell,Intermediate,0.0,
1836,Front Squat (Clean Grip),,Strength,Quadriceps,Barbell,Beginner,0.0,Average
1837,Barbell front squat to back squat,"The barbell front squat to back squat is a complex that combines two fundamental barbell squat movements with a press in between to build overall strength, coordination, and endurance. This combo hits every muscle in the lower body, but also seriously challenges the upper-body musculature to control and transition the weight.",Strength,Quadriceps,Barbell,Intermediate,0.0,
1838,Squat Jerk,,Strength,Quadriceps,Barbell,Beginner,0.0,Average
1839,Barbell Front-To-Back Squat,"The barbell front squat to back squat is a complex that combines two fundamental barbell squat movements with a press in between to build overall strength, coordination, and endurance. This combo hits every muscle in the lower body, but also seriously challenges the upper-body musculature to control and transition the weight.",Strength,Quadriceps,Barbell,Intermediate,0.0,
1840,Box Squat with Chains,,Strength,Quadriceps,Barbell,Beginner,0.0,Average
1841,Snatch from Blocks,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,0.0,Average
1842,Power Snatch from Blocks,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,0.0,Average
1843,Front Squat (Bodybuilder),"The barbell front squat is a compound movement that emphasizes building the lower-body muscle groups. With the barbell racked in front of the body on the anterior delts, the front squat emphasizes the quads and glutes, but also upper back and core strength to remain upright. Front squats can be trained as an alternative to back squats, as an accessory movement for either squats or deadlifts, or for strength and muscle on their own. Many lifters and athletes prefer them to back squats, although they can be uncomfortable and difficult to learn at first.",Strength,Quadriceps,Barbell,Intermediate,0.0,Average
1844,Barbell step-down reverse lunge,"The barbell step-down reverse lunge is an exercise targeting the lower body, particularly the glutes and hamstrings. The front foot is slightly elevated during this movement, making the subsequent step-down more pronounced and difficult. These are usually performed for time or for relatively high reps, such as 10 reps or more per set.",Strength,Quadriceps,Barbell,Intermediate,0.0,
1845,Squat with Bands,,Powerlifting,Quadriceps,Barbell,Beginner,0.0,Average
1846,Heaving Snatch Balance,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,0.0,Average
1847,Snatch Balance,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,0.0,Average
1848,Reverse Band Power Squat,,Powerlifting,Quadriceps,Barbell,Beginner,0.0,Average
1849,Paul Carter Back Squat,"The barbell back squat is a popular compound movement that emphasizes building the lower-body muscle groups and overall strength. It's the classic way to start a leg day, and is a worthy centerpiece to a lower-body training program. The squat is a competitive lift in the sport of powerlifting, but is also a classic measurement of lower-body strength. With the barbell racked on the traps or upper back, the emphasis is placed on the posterior chain but the entire body gets worked. The back squat can be trained in everything from heavy singles to sets of 20 reps or higher.",Strength,Quadriceps,Barbell,Intermediate,,
1850,Paul Carter Barbell Split Squat,"The barbell Bulgarian split squat is a single-leg, full-body exercise targeting the quads, glutes, and hamstrings. It is easier to overload with the barbell as opposed to using dumbbells.",Strength,Quadriceps,Barbell,Intermediate,,
