,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2742,Shoulder L,"The bent-over shoulder rotation is an upper-body exercise that helps strengthen the muscles around the rotator cuff for a stable shoulder joint. It is usually performed as part of a dynamic warm-up for the shoulders. It can be performed with body weight, light dumbbells or weight plates, or bands.",Strength,Shoulders,Body Only,Intermediate,,
2743,Shoulder Dislocation Stretch-Dowel,,Stretching,Shoulders,Body Only,Intermediate,,
2744,TBS Inverted Row,"The Smith machine inverted row is a bodyweight exercise targeting the muscles of the lats (latissimus dorsi) and upper back, using the bar of the Smith machine to hang and pull from. You can change the bar height to customize the difficulty level and desired angle of the row. This variation is usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Shoulders,Body Only,Intermediate,,
2745,PVC Shoulder Stretch,,Stretching,Shoulders,Body Only,Intermediate,,
2746,Shoulder T,"The bent-over plate rear delt raise is an exercise targeting the rear heads of the shoulders, aka deltoids. You can also use dumbbells or other light weights for a similar effect. This movement is usually performed as part of a dynamic warm-up, or as a high-rep burnout movement on a shoulder or back day.",Stretching,Shoulders,Body Only,Intermediate,,
2747,HM Arm Circle,,Strength,Shoulders,Body Only,Intermediate,,
2748,HM Shoulder Stretch,,Stretching,Shoulders,Body Only,Intermediate,,
2749,HM Shoulder Stretch on Floor,,Stretching,Shoulders,Body Only,Intermediate,,
2750,HM Shoulder Tap,,Stretching,Shoulders,Body Only,Intermediate,,
2751,HM Hand-On-Wall Stretch,,Strength,Shoulders,Body Only,Intermediate,,
2752,HM Jumping Arm Circle,,Strength,Shoulders,Body Only,Intermediate,,
2753,Kipping Clapping Pull-Up,,Strength,Shoulders,Body Only,Intermediate,,
2754,Holman Kneeling Overhead Press to Donkey Kick,,Strength,Shoulders,Body Only,Intermediate,,
2755,Floor angel,The floor angel is a stretch targeting shoulder mobility and activation of the shoulder stabilizer muscles. It also targets a range of postural muscles in the upper back.,Strength,Shoulders,Body Only,Intermediate,,
