,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2006,Front Cone Hops (or hurdle hops),,Plyometrics,Quadriceps,Other,Beginner,7.3,Average
2007,Weighted Squat,,Strength,Quadriceps,Other,Beginner,7.2,Average
2008,Bench skip,"The bench skip is an explosive lower-body exercise that involves alternating the position of the feet on top of a bench. It primarily targets the muscles of the lower body, but is also a serious cardiovascular challenge. It is often performed for high reps or for time as part of a fat-loss or athleticism-focused workout or circuit.",Plyometrics,Quadriceps,Other,Intermediate,7.0,Average
2009,Backward Drag,,Strongman,Quadriceps,Other,Beginner,6.9,Average
2010,Sled Push,"The sled push is a conditioning exercise that targets the cardiovascular system and the muscles of the lower body. It involves pushing a sled along a turf or other flat surface either for time or distance. Depending on your type of equipment, you may be pushing handles or straps in front of the sled. It can be used as part of a dynamic warm-up or for power training, as a finisher, or as part of a conditioning workout or circuit.",Strongman,Quadriceps,Other,Intermediate,6.8,Average
2011,Barbell squat with plate slide,"The barbell squat with plate slide is an exercise targeting the quadriceps, with the plate slide also working the adductors and abductors. It can help you get more total-leg and hip development out of squats, but is probably not the sort of thing you want to do with a seriously heavy load on your back.",Strength,Quadriceps,Other,Intermediate,6.7,Average
2012,Suspended split squat,"The suspended split squat is a single-leg squat variation performed with the rear leg in a suspension strap system. This allows the rear leg to move slightly more naturally than it would be able to on a bench. The exercise targets the quads, hamstring, and glute muscles on the front leg, but also taxes and stretches the quads on the rear leg.",Strength,Quadriceps,Other,Intermediate,6.5,Average
2013,Intermediate Hip Flexor and Quad Stretch,,Stretching,Quadriceps,Other,Beginner,6.3,Average
2014,Sled Drag - Harness,,Strongman,Quadriceps,Other,Intermediate,0.0,Average
2015,Burpee over barbell,"The burpee over barbell is an exercise that takes the burpee, a popular functional fitness move, and separates each rep with a lateral jump across the barbell. It works the cardiovascular system, but also the chest, quads, glutes, hamstrings, and abs. This exercise is a favorite of many athletes, including obstacle race participants.",Plyometrics,Quadriceps,Other,Intermediate,0.0,
2016,Dumbbell walking lunge-,"The dumbbell walking lunge is a popular lower-body movement that targets the muscles of the quads, glutes, hamstrings, and hips. It also works the core and upper-back muscles to maintain posture while the lower body moves. The dumbbell walking lunge is often performed for moderate to high reps, such as 8-12 reps per leg or more, as part of the lower-body portion of a workout. If this movement hurts your knees, try performing reverse lunges or split squats instead.",Strength,Quadriceps,Other,Intermediate,0.0,Average
2017,Single-Leg Box Jump,,Plyometrics,Quadriceps,Other,Beginner,0.0,Average
2018,Conan's Wheel,,Strongman,Quadriceps,Other,Beginner,0.0,Average
2019,Single-Leg Hop Progression,,Plyometrics,Quadriceps,Other,Beginner,0.0,Average
2020,Rickshaw Deadlift,,Strongman,Quadriceps,Other,Beginner,0.0,
2021,Single-cone sprint drill,"The single-cone sprint drill is an agility drill that involves moving quickly around a single cone. It demands that an athlete start, stop, and change directions all in a short period of time and a small space. It can be beneficial for football players and other athletes where quick changes of direction are important.",Plyometrics,Quadriceps,Other,Intermediate,0.0,
2022,Single-Leg Stride Jump,,Plyometrics,Quadriceps,Other,Beginner,0.0,
2023,Trap Bar Jump,,Plyometrics,Quadriceps,Other,Beginner,0.0,
2024,Single-Leg Lateral Hop,,Plyometrics,Quadriceps,Other,Beginner,0.0,Average
