,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1915,Dumbbell Goblet Squat,"The goblet squat is a common exercise used in the early stages of learning to squat, or as a movement in general training programs for building size to the quads, glutes, and hamstrings.",Strength,Quadriceps,Dumbbell,Intermediate,8.9,Average
1916,Dumbbell squat,"The dumbbell squat is a classic lower-body exercise that targets the quadriceps, hamstrings, and glutes. While this variation is usually performed with relatively light weights for high reps, it can also be used as a substitute for squats or the trap-bar deadlift in any workout.",Strength,Quadriceps,Dumbbell,Intermediate,8.9,Average
1917,Dumbbell Lunges,"The dumbbell split squat is a popular lower-body exercise to build strength and muscle one leg at a time. It can be used to teach proper lunge form, but is also valuable on its own when trained in traditional strength-focused rep ranges, such as 5-8 reps per set, or for higher reps to build muscle or for conditioning.",Strength,Quadriceps,Dumbbell,Intermediate,8.8,Average
1918,Dumbbell reverse lunge,"The dumbbell reverse lunge is a popular lower-body movement that targets the muscles of the quads, glutes, hamstrings, and hips. It also works the core and upper-back muscles to maintain posture while the lower body moves. Lunge variations are often performed for moderate to high reps, such as 8-12 reps per leg or more, as part of the lower-body portion of a workout. If this movement hurts your knees, try performing split squats instead.",Strength,Quadriceps,Dumbbell,Intermediate,8.7,Average
1919,Split Squat with Dumbbells,"The dumbbell Bulgaria split squat is a single-leg exercise targeting the quads, glutes, and hamstrings.",Strength,Quadriceps,Dumbbell,Intermediate,8.6,Average
1920,Dumbbell sumo squat,"The dumbbell sumo squat is a popular lower-body movement using a single dumbbell held in front of the legs. It is performed with a wider than shoulder-width stance, which increases the demand on the glutes, hamstrings, and adductors while still benefiting the quads, core, and upper body. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of the lower-body portion of a workout.",Strength,Quadriceps,Dumbbell,Intermediate,8.3,Average
1921,Dumbbell seated box jump,"The dumbbell seated box jump is an explosive exercise that builds the quadriceps as well as overall lower-body strength and explosiveness. All you need is a box, a bench, and a light dumbbell. Performing it from a seated position eliminates the stretch reflex in the lower body, forcing you to generate more power. This is an advanced move, so consider starting off with box jumps or squat jumps before progressing to this.",Plyometrics,Quadriceps,Dumbbell,Intermediate,8.3,Average
1922,Dumbbell step-up,"The dumbbell step-up is a great exercise for building lower-body strength and power. It targets all the same muscles as bodyweight step-ups, such as the quads, glutes, and hamstrings, but allows for greater muscular overload.",Strength,Quadriceps,Dumbbell,Intermediate,8.2,Average
1923,Dumbbell Walking Lunge,"The dumbbell walking lunge tests your ability to maintain balance while challenging the quads, glutes, and hamstrings as well as core muscles.",Strength,Quadriceps,Dumbbell,Intermediate,7.3,Average
1924,Dumbbell Squat To A Bench,,Strength,Quadriceps,Dumbbell,Beginner,7.0,Average
1925,Dumbbell thruster,"The dumbbell thruster, which begins with a squat and ends with an overhead press, works the entire body at once in a single fluid motion. This exercise is often performed with kettlebells, but dumbbells are also a great option.",Strength,Quadriceps,Dumbbell,Intermediate,0.0,Average
1926,Dumbbell front squat,"The dumbbell front squat is a popular exercise for targeting the muscles of the lower body, including the quadriceps, glutes, and hamstrings. Holding dumbbells in the racked position also works the core and upper-back muscles to maintain posture while the lower body moves. Because the amount of weight you can use will be limited by what you can clean to the rack position, this movement is usually performed for moderate to high reps, at least 8-12 reps per set or more. If this movement hurts your knees, try performing it with a wider stance.",Strength,Quadriceps,Dumbbell,Intermediate,0.0,
1927,Single-Arm Dumbbell Overhead Squat,,Strength,Quadriceps,Dumbbell,Beginner,0.0,
1928,Dumbbell lateral hop,"The dumbbell lateral hop is an explosive exercise that targets the muscles of the hips and legs. Adding dumbbells adds a challenge to the core, as well. Because balance can be a challenge, it is usually performed with relatively light weights, often as a component of fat-loss or athletic training.",Plyometrics,Quadriceps,Dumbbell,Intermediate,0.0,
1929,Dumbbell lunge with biceps curl,"The dumbbell lunge with biceps curl combines an isometric hold at the bottom of a lunge with a dumbbell biceps curl. The two exercises combine to target the legs, core, and biceps. The curl will determine the amount of weight you can use, but even a light weight will make the lunge hold seriously challenging.",Strength,Quadriceps,Dumbbell,Intermediate,0.0,
1930,Dumbbell Pistol Squat,,Strength,Quadriceps,Dumbbell,Beginner,0.0,
1931,Dumbbell Squat Snatch,,Strength,Quadriceps,Dumbbell,Beginner,0.0,
1932,Dumbbell Alternating Lunge,,Strength,Quadriceps,Dumbbell,Beginner,0.0,
1933,Dumbbell jump squat,"The dumbbell jump squat is a popular movement combining an explosive lower-body movement with extra upper-body loading in the form of dumbbells held in the hands. Done with heavier weights, it can be trained for low reps with a power focus. With light weights, it is often done for higher reps for fat-loss and conditioning.",Plyometrics,Quadriceps,Dumbbell,Intermediate,0.0,
1934,Dumbbell Side Lunge,,Strength,Quadriceps,Dumbbell,Beginner,0.0,Average
1935,Boss Everline Dumbbell Lunge Jump,,Strength,Quadriceps,Dumbbell,Intermediate,,
1936,Dumbbell Fix Dumbbell Split Squat,,Strength,Quadriceps,Dumbbell,Intermediate,,
