,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2889,Standing Towel Triceps Extension,,Strength,Triceps,Body Only,Beginner,6.5,Average
2890,Tricep Side Stretch,,Stretching,Triceps,Body Only,Intermediate,5.5,Average
2891,Triceps Stretch,,Stretching,Triceps,Body Only,Intermediate,4.8,Average
2892,Overhead Triceps,,Stretching,Triceps,Body Only,Beginner,3.3,Average
2893,Russian Bar Dip,"The Russian dip is a chest-and-triceps building exercise that resembles the chest dip, albeit with a twist that makes it even harder and more taxing.",Strength,Triceps,Body Only,Intermediate,0.0,
2894,Straight-arm plank with kick-back,"The straight-arm plank with kick-back is a hybrid movement that trains the abdominal and triceps muscles simultaneously. It can address multiple muscle groups in a time-efficient muscle-building or circuit-style workout, while also providing an additional cardiovascular challenge.",Strength,Triceps,Body Only,Intermediate,0.0,Average
2895,TBS Dip,The triceps dip is a machine version of an exercise that many lifters perform using parallel bars or two parallel benches. The machine is found in many gyms.,Strength,Triceps,Body Only,Intermediate,,
2896,Bench Dips - Gethin Variation,"The bench dip is a highly effective exercise for building the triceps. The resistance comes from the body itself, rather than weight.",Strength,Triceps,Body Only,Intermediate,,
2897,Banded dip,"The banded dip is a bodyweight exercise targeting the chest, triceps, and shoulders. This variation utilizes an exercise band to help support the lifter in the bottom part of the movement. This makes pushing out of the hole easier, and may combat the shoulder pain that some lifters feel when they perform dips. The top of the movement receives less help from the band, putting more stress on the triceps.",Strength,Triceps,Body Only,Intermediate,,
2898,Bench Dip - Gethin Variation,"The bench dip is a highly effective exercise for building the triceps. The resistance comes from the body itself, rather than weight.",Strength,Triceps,Body Only,Intermediate,,
2899,HM Chair Dip,,Strength,Triceps,Body Only,Intermediate,,
2900,Bench dip,"The bench dip is a highly effective exercise for building the triceps. The resistance comes from the body itself, rather than added weight.",Strength,Triceps,Body Only,Intermediate,,
2901,Holman Step Triceps Dip,,Strength,Triceps,Body Only,Intermediate,,
2902,Holman Chair Triceps Dip,,Strength,Triceps,Body Only,Intermediate,,
2903,Bodyweight Triceps Rope Press,,Strength,Triceps,Body Only,Intermediate,,
2904,Holman Heavy Triceps Overhead Press,,Strength,Triceps,Body Only,Intermediate,,
2905,Holman Couch Triceps Dip,,Strength,Triceps,Body Only,Intermediate,,
2906,FYR2 Triceps Push-Up,,Strength,Triceps,Body Only,Intermediate,,
2907,30 Arms Triceps Dip,,Strength,Triceps,Body Only,Intermediate,,
2908,30 Arms Close-Grip Push-Up,,Strength,Triceps,Body Only,Intermediate,,
2909,30 Arms BFR Close-Grip Push-Up,,Strength,Triceps,Body Only,Intermediate,,
2910,Supine Chest Throw,,Plyometrics,Triceps,Medicine Ball,Beginner,8.2,Average
2911,Decline EZ-bar skullcrusher,"The decline EZ-bar skullcrusher is a popular exercise targeting the triceps muscles. The angle of the bench creates a greater range of motion than flat bench skullcrushers, as well as targeting the lateral head of the muscle. This exercise is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.",Strength,Triceps,E-Z Curl Bar,Intermediate,9.3,Average
2912,EZ-Bar Skullcrusher,"The EZ-bar skullcrusher is a popular exercise targeting the triceps muscles. The EZ-bar is used more often than a straight bar. As for the name, that’s worst-case scenario. The bar should actually come down behind the head. It is usually performed for moderate to high reps as part of an upper body or arms-focused workout. No need to chase a 1RM on this move!",Strength,Triceps,E-Z Curl Bar,Intermediate,9.0,Average
