,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
249,Bear crawl,"The bear crawl is a popular bodyweight crawling exercise. While it looks simple, the bear crawl is an intense full-body movement that targets the cardiovascular system as well as a wide range of muscle groups, the shoulders, core, and legs in particular. It can be done as a full-body warm-up, in short bursts for power or circuit training, or for longer durations as cardiovascular conditioning.",Strength,Abdominals,Body Only,Intermediate,,
250,Crab single-arm reach,"The crab single-arm reach is a full-body exercise that requires maintaining a tabletop position while alternating arm raises. It is an excellent movement to include in a dynamic warm-up, a bodyweight circuit, or for muscle activation or mobility anytime.",Stretching,Abdominals,Body Only,Intermediate,,
251,Side lunge cross-body heel-touch,"The side lunge cross-body heel-touch is a lower-body exercise targeting the quads, glutes, and hamstrings. The heel-touch adds a slight rotational challenge.",Strength,Abdominals,Body Only,Intermediate,,
252,Alligator Crawl,"The spider crawl is a bodyweight exercise that involves crawling on the floor with the knees outside of the elbows. It is different from a leopard crawl in that the hips are higher, and it's different from a bear crawl because the knees are wider. It can be done as a full-body warm-up, in short bursts for power or circuit training, or for longer durations as cardiovascular conditioning.",Strength,Abdominals,Body Only,Intermediate,,
253,Lying cross-over lower back stretch,"The lying cross-over lower back stretch is a simple bodyweight stretch targeting the lower back, hips, and torso. It involves rotating the legs while lying flat on the back. It is commonly included in dynamic warm-ups, but can also be performed as full-body mobility work anytime.",Strength,Abdominals,Body Only,Intermediate,,
254,Half bird dog,"The half bird dog is a core exercise designed to strengthen the posterior chain. In the half bird dog, you will raise one arm or one leg at a time, rather than both at once as you would for a regular bird dog.",Stretching,Abdominals,Body Only,Intermediate,,
255,Shoulder tap,"The shoulder tap is an exercise targeting the abdominals and core. The basic stance matches the top of a push-up position. From there, one hand is raised to tap its opposing shoulder. A tap with each hand to each opposing shoulder equals one rep.",Strength,Abdominals,Body Only,Intermediate,,
256,Double crunch,"The double crunch is a bodyweight exercise focused on the muscles of the core, the rectus abdominis or ""six-pack"" muscles in particular. It's a very simple exercise that involves ""crunching"" the knees and elbows toward each other using the abdominal muscles, while keeping the back flat against the ground.",Strength,Abdominals,Body Only,Intermediate,,
257,Flutter kick,"The flutter kick is a core exercise where the legs are held off the ground as you flutter your feet over and under each other in small motions. It targets multiple muscles of the core, but particularly the rectus abdominis or ""six-pack"" muscles. It can be performed for time or reps in the ab-focused portion of any workout.",Strength,Abdominals,Body Only,Intermediate,,
258,Sprawl,"The sprawl is an explosive bodyweight exercise that targets the core, upper body, and lower body. It is similar to a burpee, but without a jump at the top and with a plank instead of a push-up at the bottom. It can be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.",Strength,Abdominals,Body Only,Intermediate,,
259,Spider plank jack,"The spider plank jack is a bodyweight core exercise that begins in a straight-arm plank, then combines a spider crunch and a plank jack into a single sequence. It can be performed as bodyweight core training or for conditioning in a fat-loss or athleticism-focused circuit.",Strength,Abdominals,Body Only,Intermediate,,
260,Pillar-To-Plank,,Strength,Abdominals,Body Only,Intermediate,,
261,Alternating High Knee Raise,,Strength,Abdominals,Body Only,Intermediate,,
262,Sumo Squat Pulse,,Strength,Abdominals,Body Only,Intermediate,,
263,Line-Drill Foot Work,,Strength,Abdominals,Body Only,Intermediate,,
264,Plank Fire Hydrants,,Strength,Abdominals,Body Only,Intermediate,,
265,Banded jumping jack,"The banded jumping jack takes a classic plyometric exercise and adds an extra degree of difficulty in the form of a band surrounding the thighs, just above the knees. It can be performed for time or reps and is a great way to warm up for athletics or lower-body lifting.",Strength,Abdominals,Body Only,Intermediate,,
