,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2212,Knee-tuck kick-up,"The knee-tuck kick-up is a bodyweight movement that targets the muscles of the abs, the rectus abdominis or ""six-pack"" muscles in particular. It can be performed for time or reps in the ab-focused portion of any workout.",Strength,Quadriceps,Body Only,Intermediate,,
2213,Bear crawl donkey kick,"The bear crawl donkey kick is a more advanced version of the bear crawl exercise that adds a donkey kick. It adds an extra coordination and shoulder challenge to an already intense full-body movement that targets the cardiovascular system as well as a wide range of muscle groups, the shoulders, core, and legs in particular. It can be done as a full-body warm-up, in short bursts for power or circuit training, or for longer durations as cardiovascular conditioning.",Strength,Quadriceps,Body Only,Intermediate,,
2214,Southpaw sprawl with push-up,"The southpaw sprawl with push-up is a full-body movement that combines elements of a plank and a sprawl, with the addition of a push-up. It also has a rotational component, with a jumping leg-cross and torso twist in a straight-arm plank position. It is a challenging move that trains balance, core strength, and many muscle groups, making it work well in a time-efficient bodyweight circuit workout.",Strength,Quadriceps,Body Only,Intermediate,,
2215,Bouncing lunge,"The bouncing lunge is a bodyweight movement targeting the quads. It can be performed either for time or reps, and is often included as part of a fat-loss or athleticism-focused circuit workout.",Strength,Quadriceps,Body Only,Intermediate,,
2216,Bodyweight Squat - Gethin Variation,"The bodyweight squat is a fundamental exercise that strengthens the quads, glutes, and hamstrings. It can be performed as part of a dynamic warm-up, for time or reps during a workout, or for hip and spine mobility any time.",Strength,Quadriceps,Body Only,Intermediate,,
2217,FYR Alternating Lunge,"The forward lunge is a lower-body bodyweight exercise targeting the quads, glutes, and hamstrings. It can also be performed holding dumbbells or other weights. The forward lunge places more emphasis on the quads than other lunge variations. It can be performed for time or reps in the lower-body portion of any workout.",Strength,Quadriceps,Body Only,Intermediate,,
2218,Bodyweight Walking Lunge - Gethin Variation,"The walking lunge is a lower-body exercise that targets the glutes, quads, and hamstrings while challenging stability and balance. It can be performed for reps, time, or distance in the lower-body portion of any workout.",Strength,Quadriceps,Body Only,Intermediate,,
2219,Seated Quad Contraction,,Strength,Quadriceps,Body Only,Intermediate,,
2220,HM Squat with Alternating Leg Extension,,Strength,Quadriceps,Body Only,Intermediate,,
2221,HM Air Squat,,Strength,Quadriceps,Body Only,Intermediate,,
2222,HM Alternating Jump Lunge,,Strength,Quadriceps,Body Only,Intermediate,,
2223,HM Alternating Lunge-In-Place,,Strength,Quadriceps,Body Only,Intermediate,,
2224,HM Alternating Side Lunge,,Strength,Quadriceps,Body Only,Intermediate,,
2225,HM Sumo Pulse,,Strength,Quadriceps,Body Only,Intermediate,,
2226,HM Sumo Squat,,Strength,Quadriceps,Body Only,Intermediate,,
2227,HM Alternating Side-Kick,,Strength,Quadriceps,Body Only,Intermediate,,
2228,HM Tuck-Up Burpee,,Strength,Quadriceps,Body Only,Intermediate,,
2229,HM Bear Crawl,,Strength,Quadriceps,Body Only,Intermediate,,
2230,HM Bear Stance Fire Hydrant,,Strength,Quadriceps,Body Only,Intermediate,,
2231,HM Walking Frankenstein,,Strength,Quadriceps,Body Only,Intermediate,,
2232,HM Walking Hip Stretch,,Stretching,Quadriceps,Body Only,Intermediate,,
2233,HM Wide Jump Squat,,Strength,Quadriceps,Body Only,Intermediate,,
2234,HM Boxer Shuffle,,Strength,Quadriceps,Body Only,Intermediate,,
2235,HM Running Lunge,,Cardio,Quadriceps,Body Only,Intermediate,,
2236,HM Bulgarian Split Squat On Chair,,Strength,Quadriceps,Body Only,Intermediate,,
2237,HM Burpee,,Strength,Quadriceps,Body Only,Intermediate,,
2238,HM Butterfly,,Strength,Quadriceps,Body Only,Intermediate,,
2239,HM Alternating Lunge Push-Up,,Strength,Quadriceps,Body Only,Intermediate,,
2240,HM Comet,,Strength,Quadriceps,Body Only,Intermediate,,
2241,HM Couch Stretch,,Strength,Quadriceps,Body Only,Intermediate,,
2242,HM Down Up,,Strength,Quadriceps,Body Only,Intermediate,,
2243,HM Duck Walk,,Strength,Quadriceps,Body Only,Intermediate,,
2244,HM Fragon,,Strength,Quadriceps,Body Only,Intermediate,,
2245,HM Frankenstein,,Strength,Quadriceps,Body Only,Intermediate,,
2246,HM Single-Leg Squat on Chair,,Strength,Quadriceps,Body Only,Intermediate,,
