,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1751,Barbell shrug,"The barbell shrug is an exercise targeting the traps (trapezius muscles). It is popular in strength and muscle-focused upper-body training, and is often trained on a shoulder day. With the assistance of straps, it can be loaded heavily, but it is still usually performed for moderate to high reps, such as 8-10 reps per set.",Strength,Traps,Barbell,Intermediate,8.4,Average
1752,Barbell behind-the-back shrug,"The barbell behind-the-back shrug is an exercise targeting the traps. Having the bar behind you helps keep your shoulders pulled up and back, rather than rounded forward. It is popular in strength and muscle-focused upper-body training, and is often trained on a shoulder day. With the assistance of straps, it can be loaded heavily, but it is still usually performed for moderate to high reps, such as 8-10 reps per set.",Strength,Traps,Barbell,Intermediate,8.3,Average
1753,Clean Shrug,,Olympic Weightlifting,Traps,Barbell,Beginner,6.8,Average
1754,Snatch Shrug,,Olympic Weightlifting,Traps,Barbell,Beginner,6.2,Average
1755,Single-arm inverted row,"The single-arm inverted row is a bodyweight exercise targeting the muscles of the lats (latissimus dorsi) and upper back, using the bar of the Smith machine to hang and pull from. You can change the bar height to customize the difficulty level and desired angle of the row.",Strength,Traps,Barbell,Intermediate,,
1756,Kettlebell sumo deadlift high pull,"The kettlebell sumo deadlift high pull is a dynamic kettlebell exercise that focuses on the muscles of the posterior chain, including the hamstrings, glutes, traps, rear delts, and upper back. It can be done in lower reps for power or strength, or higher reps for conditioning and fat loss. It can also be a component of a circuit-style kettlebell workout, either for time or reps.",Strength,Traps,Kettlebells,Intermediate,8.7,Average
1757,Standing dumbbell shrug,"The standing dumbbell shrug is a popular movement to build and strengthen the trapezius muscles. It's often trained on a bodybuilding-style shoulder or back training day, but can also work well in full-body or strength-focused training.",Strength,Traps,Dumbbell,Intermediate,8.7,Average
1758,Standing dumbbell upright row,"The standing dumbbell upright row is a popular movement for building stronger and bigger traps and shoulders. Many lifters combine this move with either their back or shoulder workout, since it involves both body parts. It is generally performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Traps,Dumbbell,Intermediate,8.7,Average
1759,Dumbbell pull-over,"The dumbbell pull-over is a popular muscle and strength-building exercise that targets the muscles of the chest, upper back, lats, and the serratus anterior. It was a favorite of old-school bodybuilders, who believed high-rep pull-overs helped build a V-taper shape in the torso.",Strength,Traps,Dumbbell,Intermediate,,
1760,Standing Dumbbell Shrug - Gethin Variation,"The standing dumbbell shrug is a popular movement to build and strengthen the trapezius muscles. It’s a often trained on a bodybuilding-style shoulder or back training day, but can also work well in full-body or strength-focused training.",Strength,Traps,Dumbbell,Intermediate,,
1761,Single-arm dumbbell row,"The single-arm dumbbell row is a popular exercise for building the latissimus dorsi, or lat, muscles of the back. It is most often performed for moderate to high reps, such as 8-12 reps per arm or more, as part of a muscle-building upper-body or back-focused portion of a workout.",Strength,Traps,Dumbbell,Intermediate,,
1762,Lying Face Down Plate Neck Resistance,,Strength,Neck,Other,Beginner,9.3,Average
1763,Lying Face Up Plate Neck Resistance,,Strength,Neck,Other,Beginner,8.4,Average
1764,Seated Head Harness Neck Resistance,,Strength,Neck,Other,Beginner,7.6,Average
