,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1531,Dynamic Back Stretch,,Stretching,Lats,None,Beginner,4.8,Average
1532,Chair Lower Back Stretch,,Stretching,Lats,None,Beginner,3.2,Average
1533,Side-Lying Floor Stretch,,Stretching,Lats,None,Beginner,1.0,Average
1534,Band good morning-,"The band good morning is an exercise targeting the hamstrings and glutes. It is often performed in powerlifting-style training for high reps, or in the place of barbell good mornings.",Strength,Lower Back,Bands,Intermediate,,
1535,FYR2 Monster Banded Good Morning,,Strength,Lower Back,Bands,Intermediate,,
1536,Band deadlift,The band deadlift is a lower-body exercise that mainly targets the hamstrings while also benefiting the glutes and lats using a proper hip-hinging motion.,Strength,Lower Back,Bands,Intermediate,,
1537,Lower back SMR,"Lower back self-myofascial release (SMR) is a self-administered soft-tissue treatment, usually using a foam roller, lacrosse ball, or other ""trigger point"" massage tool. By applying pressure strategically to the quadratus lumborum or spinal erector (erector spinae) muscles of the lower back, some people find they can cause this often painful and tight area to relax or ""release."" Lower back SMR is often accompanied by SMR on the glutes or piriformis muscles, or by stretches that target the piriformis or hips. However, some people find that SMR on the lower back can aggravate existing pain or injury, so be cautious when performing it.",Stretching,Lower Back,Foam Roll,Intermediate,4.5,Average
1538,Barbell deficit deadlift,"The barbell deficit deadlift is a compound exercise targeting the posterior chain. It is commonly utilized in powerlifting training to build pulling strength off the floor, but is also an effective muscle-building movement for the glutes and hamstrings. It is usually performed with lighter weight, and perhaps for higher reps, than traditional deadlifts. If these make your back sore, decrease the deficit and/or wear a weightlifting belt.",Powerlifting,Lower Back,Barbell,Beginner,9.4,Average
1539,Deadlift with Bands,,Powerlifting,Lower Back,Barbell,Beginner,8.7,Average
1540,Deadlift with Chains,,Powerlifting,Lower Back,Barbell,Beginner,8.6,Average
1541,Rack Pull with Bands,,Powerlifting,Lower Back,Barbell,Beginner,8.5,Average
1542,Rack pull,"The rack pull is a variation of the deadlift performed from an elevated height, either using boxes, safety pins, or the safeties in a squat rack. It targets all the same muscles as the deadlift, including the glutes, hamstrings, upper back, lower back, and grip. It can be used to strengthen deadlift lockout, but also as a deadlift alternative for people who can't deadlift from the floor without pain.",Powerlifting,Lower Back,Barbell,Intermediate,8.3,Average
1543,Seated Good Mornings,,Powerlifting,Lower Back,Barbell,Beginner,8.1,Average
1544,Stiff Leg Barbell Good Morning,,Strength,Lower Back,Barbell,Beginner,8.1,Average
1545,Reverse Band Deadlift,,Powerlifting,Lower Back,Barbell,Beginner,0.0,Average
1546,Paul Carter Romanian Deadlift,"The barbell stiff-legged deadlift targets the hamstrings, glutes, lower and upper back, as well as the core. It is a popular accessory movement for the deadlift, but also a muscle-building hamstring movement.",Strength,Lower Back,Barbell,Intermediate,,
1547,TBS Good Morning,"The barbell good morning is an exercise that targets glute, hamstring, and lower back development. It is often trained as an accessory movement to the deadlift, but also has value on its own. It is sometimes performed for reps in traditional strength-focused rep ranges such as 5-8 reps per set, but due to the risk posed to the lower back, is rarely treated as a max-effort single-rep lift.",Strength,Lower Back,Barbell,Intermediate,,
1548,TBS Romanian Deadlift,"The barbell stiff-legged deadlift targets the hamstrings, glutes, lower and upper back, as well as the core. It is a popular accessory movement for the deadlift, but also a muscle-building hamstring movement.",Strength,Lower Back,Barbell,Intermediate,,
1549,Barbell deadlift-,"The barbell deadlift is a compound exercise used to develop overall strength and size in the posterior chain. It is a competition lift in the sport of powerlifting, but is also considered a classic benchmark of overall strength. When performed with the hands outside the knees, it is often called a ""conventional"" deadlift. When the feet are wide and the hands are inside the knees, it is a sumo deadlift.",Strength,Lower Back,Barbell,Intermediate,,
