,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1145,Total Fitness Weighted Push-Up,"The plate-weighted push-up is a simple way to make a classic bodyweight exercise more difficult. It targets all the same muscles as the push-up: chest, triceps, shoulders, upper back, and core. You can balance a plate on your upper back yourself, but it's easier and safer to have someone else put it there. If you stack a few plates up, be sure to have a spotter close at hand.",Strength,Chest,Dumbbell,Intermediate,,
1146,King Maker Standing Dumbbell Shoulder Press,The standing dumbbell shoulder press is a classic deltoid-builder (especially the front deltoids) that’s ubiquitous in gyms around the world. Performing the move standing up as opposed to seated allows for more weight to be used.,Strength,Chest,Dumbbell,Intermediate,,
1147,30 Chest Incline Dumbbell Fly,,Strength,Chest,Dumbbell,Intermediate,,
1148,30 Chest Incline Dumbbell Bench Press,,Strength,Chest,Dumbbell,Intermediate,,
1149,30 Chest Dumbbells-Together Press,,Strength,Chest,Dumbbell,Intermediate,,
1150,30 Chest Dumbbells-Together Incline Bench Press,,Strength,Chest,Dumbbell,Intermediate,,
1151,30 Chest Dumbbell Fly,,Strength,Chest,Dumbbell,Intermediate,,
1152,30 Chest Dumbbell Bench Press,,Strength,Chest,Dumbbell,Intermediate,,
1153,30 Chest 30-Degree Incline Dumbbell Fly,,Strength,Chest,Dumbbell,Intermediate,,
1154,FYR2 Single-Dumbbell Push-Up,,Strength,Chest,Dumbbell,Intermediate,,
1155,Bodyweight Flyes,"The double-bar roll-out chest fly is a chest exercise that utilizes two rotating barbells as ""handles"" for a chest fly. It targets the muscles of the chest, but is also an intense core workout. It's a tough movement that is usually performed in the chest-focused portion of a workout.",Strength,Chest,E-Z Curl Bar,Beginner,9.0,Average
1156,Close-grip EZ-bar bench press,"The close-grip EZ-bar bench press is an exercise targeting the chest, shoulders, and triceps. This move is more commonly done with a straight bar and is often only performed with an EZ-bar as part of a complex of movements such as pull-overs or skullcrushers.",Strength,Chest,E-Z Curl Bar,Intermediate,8.8,Average
1157,Chest dip,"The chest dip is a bodyweight exercise performed on parallel bars or on a pull-up and dip station. It targets the chest, triceps, and shoulders. Dips with a chest focus are usually performed with the torso leaning forward and the elbows angled out from the torso. Dips can be performed for low reps for strength or higher reps for muscle growth.",Strength,Chest,Other,Intermediate,9.0,Average
1158,Drop Push,,Plyometrics,Chest,Other,Beginner,8.8,Average
1159,Forward Drag with Press,,Strongman,Chest,Other,Beginner,6.0,Average
1160,Chain Press,,Powerlifting,Chest,Other,Beginner,5.6,Average
1161,Behind Head Chest Stretch,,Stretching,Chest,Other,Beginner,4.9,Average
1162,Pass-through stretch with band,The pass-through stretch with band is a popular move to build and maintain mobility in the shoulder joint and to strengthen the muscles of the upper back and rotator cuff. It is common in CrossFit and Olympic lifting training and is usually performed as part of a warm-up or paired with movements in a workout. It can also be performed with a PVC pipe or dowel if a band isn't available.,Stretching,Chest,Other,Beginner,3.0,Average
1163,Weighted Push-Up,"The plate-weighted push-up is a simple way to make a classic bodyweight exercise more difficult. It targets all the same muscles as the push-up: chest, triceps, shoulders, upper back, and core. You can balance a plate on your upper back yourself, but it's easier and safer to have someone else put it there. If you stack a few plates up, be sure to have a spotter close at hand.",Strength,Chest,Other,Intermediate,0.0,
1164,Heavy Bag Thrust,,Plyometrics,Chest,Other,Beginner,0.0,Average
1165,Decline Explosive Push-Up,,Plyometrics,Chest,Other,Beginner,0.0,
1166,Suspended Chest Fly,,Strength,Chest,Other,Beginner,0.0,
1167,Svend press,The Svend press is an exercise where the chest is targeted by performing presses while squeezing two weight plates together. It is usually performed for relatively high reps with light weights as an accessory movement to the bench press or as a burnout movement on chest day.,Strength,Chest,Other,Beginner,0.0,
1168,Bar Push-Up Smith Machine,"The hands-elevated push-up is a variation on the push-up, a body-weight standard. The hands are elevated, so that your body is aligned at an angle to the floor rather than parallel.",Plyometrics,Chest,Other,Beginner,0.0,
1169,Plate-weighted push-up,"The plate-weighted push-up is a simple way to make a classic bodyweight exercise more difficult. It targets all the same muscles as the push-up: chest, triceps, shoulders, upper back, and core. You can balance a plate on your upper back yourself, but it's easier and safer to have someone else put it there. If you stack a few plates up, be sure to have a spotter close at hand.",Strength,Chest,Other,Intermediate,,
1170,Double-bar roll-out chest fly,"The double-bar roll-out chest fly is a chest exercise that utilizes two rotating barbells as ""handles"" for a chest fly. It targets the muscles of the chest, but is also an intense core workout. It's a tough movement that is usually performed in the chest-focused portion of a workout.",Strength,Chest,Other,Intermediate,,
1171,Holman Plate Dynamo Push-Up,,Strength,Chest,Other,Intermediate,,
1172,Holman Towel Drag Two Steps to Push-Up,,Strength,Chest,Other,Intermediate,,
1173,Taylor Val Slide Push-Up/Fly Combo,,Strength,Chest,Other,Intermediate,,
1174,Exercise ball chest stretch,"The exercise ball chest stretch is a simple stretch for the pectoral muscles that can be made more dynamic with help from a medicine ball. It can work in a dynamic warm-up, paired with movements in a workout, or as part of a cool-down or recovery strategy. If the stretch causes pain in the front of your shoulder, dial back the intensity or choose another chest stretch.",Stretching,Chest,Exercise Ball,Beginner,3.6,Average
1175,Bosu Ball Push-Up,,Strength,Chest,Exercise Ball,Beginner,0.0,Average
1176,Feet-elevated push-up on ball,"The feet-elevated push-up on ball is a variation on the push-up, a bodyweight standard. The feet are elevated on a ball to align the body parallel to the floor and provide a greater stabilization challenge. This makes it more difficult than push-ups on the floor, but also puts more emphasis on the shoulder muscles. It can be a challenging non-gym substitute for incline presses, or as a burnout movement for a chest or shoulder workout.",Strength,Chest,Exercise Ball,Intermediate,,
1177,Standing alternating band speed row,"The standing alternating band speed row is an explosive back exercise using exercise bands. It targets the muscles of the middle and upper back, including the lats (latissimus dorsi), rhomboids, and trapezius, as well as the biceps. It can be performed for time or reps either as part of a power or speed-focused portion of a workout or as a burnout at the end of a workout.",Strength,Forearms,Bands,Intermediate,,
1178,Band roundhouse elbow,"The band roundhouse elbow is an explosive rotational power exercise using exercise bands. It targets the muscles of the obliques and deep core, but also engrains full-body coordination and striking ability. It can work in an ab workout, in martial arts training, or in general strength and muscle training.",Strength,Forearms,Bands,Intermediate,,
1179,Palms-down wrist curl over bench,"The palms-down wrist curl over bench is an exercise targeting the forearms. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a grip or arm-focused workout.",Strength,Forearms,Barbell,Intermediate,9.5,Average
1180,Palms-up wrist curl over bench,"The palms-up wrist curl over bench is an exercise targeting the forearms. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a grip or arm-focused workout.",Strength,Forearms,Barbell,Intermediate,9.4,Average
1181,Standing behind-the-back wrist curl,"The standing behind-the-back wrist curl is a popular exercise to target the muscles in the forearms, wrists, and fingers. It is generally performed for moderate to high reps, such as 8-15 reps per set, and can work as isolated forearm training or as part of an arms-focused workout.",Strength,Forearms,Barbell,Beginner,9.3,Average
1182,Seated finger curl,"The seated finger curl is an exercise targeting the muscles of the hands and forearms. It is popular with rock climbers and other athletes looking to build forearm size and strength. The range of motion is tiny, but done for moderate to high reps, these will definitely make the forearms burn.",Strength,Forearms,Barbell,Beginner,9.3,Average
1183,Seated palms-up wrist curl,"The seated palms-up wrist curl is an exercise targeting the forearms. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a grip or arm-focused workout.",Strength,Forearms,Barbell,Intermediate,8.7,Average
1184,Bottoms-Up Clean From The Hang Position,,Strength,Forearms,Kettlebells,Beginner,8.3,Average
1185,Seated One-Arm Dumbbell Palms-Up Wrist Curl,,Strength,Forearms,Dumbbell,Beginner,9.0,Average
1186,Palms-Up Dumbbell Wrist Curl Over A Bench,,Strength,Forearms,Dumbbell,Beginner,8.6,Average
1187,Seated palms-down wrist curl,"The seated palms-down wrist curl is an exercise targeting the forearms. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a grip or arm-focused workout.",Strength,Forearms,Dumbbell,Beginner,8.4,Average
1188,Palms-Down Dumbbell Wrist Curl Over A Bench,,Strength,Forearms,Dumbbell,Beginner,8.4,Average
1189,Seated One-Arm Dumbbell Palms-Down Wrist Curl,,Strength,Forearms,Dumbbell,Beginner,8.3,Average
1190,Seated Dumbbell Palms-Up Wrist Curl,,Strength,Forearms,Dumbbell,Beginner,6.2,Average
1191,Partner farmer's walk,"The partner farmer's walk is a protocol for performing farmer's carries with dumbbells or other weights. One partner walks for a predetermined distance or time, then passes the weight to the other partner who walks for the same distance or time.",Strength,Forearms,Dumbbell,Beginner,5.3,Average
1192,Dumbbell suitcase carry,"The dumbbell suitcase carry is similar to a dumbbell farmer's carry, but only uses one dumbbell rather than two. This simple change provides a significant challenge to the abdominal muscles. It can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",Strength,Forearms,Dumbbell,Intermediate,0.0,
1193,Suitcase Dumbbell Carry,"The dumbbell suitcase carry is similar to a dumbbell farmer’s carry, but only uses one dumbbell rather than two. This simple change provides a significant challenge to the abdominal muscles. It can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",Strength,Forearms,Dumbbell,Intermediate,0.0,Average
1194,Side plank with dumbbell external rotation,"The side plank with dumbbell external rotation is a movement that combines an isometric side plank hold with a dumbbell rotation to target both the core and the rotator cuff muscles. You probably won't be able to use much weight without disrupting your balance, but even at light weight, this is a movement that can help address multiple muscle groups in a dynamic warm-up or as accessory work at the end of a workout.",Strength,Forearms,Dumbbell,Intermediate,,
1195,Rickshaw Carry,,Strongman,Forearms,Other,Beginner,9.6,Average
1196,Dumbbell farmer's walk,"The dumbbell farmer's walk is an exercise with roots in competitive strongman training, but which is also popular in CrossFit and functional training. It can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",Strongman,Forearms,Other,Intermediate,9.4,Average
1197,Wrist Roller,,Strength,Forearms,Other,Beginner,9.1,Average
1198,Standing Olympic Plate Hand Squeeze,,Strength,Forearms,Other,Beginner,8.6,Average
1199,Plate Pinch,,Strength,Forearms,Other,Beginner,8.3,Average
1200,Landmine Press and Catch,"The single-arm linear jammer is an explosive pressing movement performed using an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The linear jammer involves pressing the weight into the air, then catching it with the other hand. The movement focuses primarily on the muscles of the shoulders or deltoids. It can be trained in traditional muscle and strength-focused rep ranges, for lower reps with a focus on explosive pressing power, or for higher reps.",Strength,Forearms,Other,Intermediate,,
1201,Plate halo,The plate halo is an exercise targeting the shoulder complex. It's usually performed as part of a dynamic warm-up prior to an upper-body workout.,Strength,Forearms,Other,Intermediate,,
1202,Bryant Wrist Curl,,Strength,Forearms,Other,Intermediate,,
1203,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,,Strength,Forearms,Cable,Beginner,9.2,Average
1204,Cable Wrist Curl,,Strength,Forearms,Cable,Beginner,7.8,Average
1205,Single-arm cable push-down,"The single-arm cable push-down is a single-joint isolation movement that develops the triceps muscle one arm at a time. Because the action is purely at the elbow joint, it is difficult to use any substantial weight. Reps are usually high, such as 8-12 reps per set or more, with a focus on strict form and feeling the mind-muscle connection.",Strength,Forearms,Cable,Intermediate,,
1206,Wrist Circles,,Stretching,Forearms,Body Only,Beginner,2.5,Average
1207,Kneeling Forearm Stretch,,Stretching,Forearms,None,Beginner,5.2,Average
1208,Hip Extension with Bands,,Strength,Glutes,Bands,Beginner,7.2,Average
1209,Hip Lift with Band,,Powerlifting,Glutes,Bands,Beginner,6.0,Average
1210,HM Monster Walk,,Strength,Glutes,Bands,Intermediate,,
1211,UNS Banded Glute Bridge,,Strength,Glutes,Bands,Intermediate,,
1212,FYR2 Banded Glute Bridge,,Strength,Glutes,Bands,Intermediate,,
1213,Piriformis SMR,"Piriformis self-myofascial release (SMR) is a self-administered soft-tissue treatment for the lower body, usually using a foam roller, lacrosse ball, or other ""trigger point"" massage tool. By applying pressure strategically to the piriformis muscles in the upper gluteal region, some people find they can cause this often painful and tight muscle to relax or ""release."" Piriformis SMR is often accompanied by SMR on the iliotibial (IT) band or tensor fascia lata (TFL muscles), or by stretches that target the glutes and hips.",Stretching,Glutes,Foam Roll,Intermediate,6.6,Average
1214,Barbell glute bridge,"The barbell glute bridge is a popular exercise targeting the muscles of the glutes and hamstrings. It can be done as a strength movement on its own, as an activation drill or warm-up for lower-body training, or as a burnout at the end of a lower-body workout.",Powerlifting,Glutes,Barbell,Intermediate,9.4,Average
1215,Barbell Hip Thrust,"The barbell hip thrust is an exercise that engages the posterior chain, particular the glutes. It involves fully extending your hips while holding a weighted barbell across the midsection.",Powerlifting,Glutes,Barbell,Intermediate,9.1,Average
1216,Kneeling Squat,,Powerlifting,Glutes,Barbell,Beginner,8.6,Average
1217,Kneeling Jump Squat,,Olympic Weightlifting,Glutes,Barbell,Beginner,7.6,Average
1218,UN Rear Foot Elevated Split Squat,,Strength,Glutes,Barbell,Intermediate,,
1219,Kettlebell thruster,"The kettlebell thruster is a popular kettlebell movement that combines a kettlebell front squat with a kettlebell press, while holding the bell in a goblet or bottoms-up grip. It is preceded by a clean at the start of each set, and you can perform a clean between each rep if you choose. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a larger kettlebell combination or complex.",Strength,Glutes,Kettlebells,Intermediate,8.6,Average
1220,Taylor Kettlebell Swing,,Strength,Glutes,Kettlebells,Intermediate,,
1221,UN Goblet Squat,,Strength,Glutes,Kettlebells,Intermediate,,
1222,Single-arm triceps kick-back,"The single-arm triceps kick-back is a popular movement to increase size and strength of the triceps. It is usually performed for moderate to high reps, at least 8-12 reps, as part of an upper-body or arm-focused workout.",Strength,Glutes,Dumbbell,Intermediate,,
1223,Holman Lateral High Knees to Quad Touch Jump,,Strength,Glutes,Dumbbell,Intermediate,,
1224,FYR2 Dumbbell Hip Thrust,,Strength,Glutes,Dumbbell,Intermediate,,
1225,FYR2 Glute Bridge Dumbbell Floor Press,,Strength,Glutes,Dumbbell,Intermediate,,
1226,Suspended Hip Thrust,,Strength,Glutes,Other,Beginner,0.0,
1227,Single-leg cable hip extension,"The single-leg cable hip extension is an isolation exercise that targets the glutes, specifically the gluteus maximus. It is a common burnout movement on a lower-body focused day and is usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Glutes,Cable,Intermediate,9.0,Average
1228,Pull Through,,Strength,Glutes,Cable,Beginner,7.4,Average
1229,Cable rope pull-through deadlift,The cable rope pull-through deadlift is an exercise targeting the glutes and hamstrings using a proper hip-hinging motion.,Strength,Glutes,Cable,Intermediate,,
1230,UNS Cable Pull-Through,,Strength,Glutes,Cable,Intermediate,,
1231,30 Legs Glute-Ham Raise,,Strength,Glutes,Machine,Intermediate,,
1232,Glute bridge,"The glute bridge is a popular lower-body bodyweight exercise that primarily targets the glutes, but also activates the lower back and hamstrings. It can be performed with body weight alone, or with added resistance such as barbells, dumbbells, or bands. It can be performed for time or reps and works perfectly in a dynamic warm-up for lower-body training, but can also be performed for glute activation anytime.",Strength,Glutes,Body Only,Intermediate,8.8,Average
1233,Single-leg glute bridge,"The single-leg glute bridge is a lower-body exercise that targets the glutes, lower back, and hamstrings. It is performed one side at a time.",Strength,Glutes,Body Only,Intermediate,8.8,Average
1234,Step-up with knee raise,"The step-up with knee raise is a lower-body exercise targeting the quads, glutes, and hamstrings. It differs from a traditional step-up in that at the top, you lift the trailing leg up to full hip flexion. This gives the exercise a greater range of motion and more of a focus on powerful hip extension in the working leg. When performed with body weight, these are usually performed for high reps as part of a dynamic warm-up, as cardio acceleration, or as part of the lower-body portion of a workout or circuit.",Strength,Glutes,Body Only,Intermediate,8.7,Average
1235,Glute Kickback,,Strength,Glutes,Body Only,Beginner,8.3,Average
1236,Standing hip extension,The standing hip extension is a movement that activates the glutes and hamstrings. It is often performed either for time or reps as part of a dynamic warm-up.,Strength,Glutes,Body Only,Beginner,6.5,Average
1237,Lying glute stretch,"The lying glute stretch is a stretch to help increase flexibility in the glutes and hips. It involves rotating a single leg over the body while lying flat on the back, and reaching around the leg to facilitate a stretch. It is commonly included in dynamic warm-ups or cool-downs, but can also be performed as full-body mobility work anytime.",Stretching,Glutes,Body Only,Intermediate,4.8,Average
1238,Knee Across The Body,,Stretching,Glutes,Body Only,Intermediate,3.5,Average
1239,Seated Glute,,Stretching,Glutes,Body Only,Beginner,3.1,Average
1240,Lying Glute,,Stretching,Glutes,Body Only,Beginner,3.0,Average
1241,One Knee To Chest,,Stretching,Glutes,Body Only,Intermediate,2.7,Average
1242,Seated Glute Stretch,,Stretching,Glutes,Body Only,Beginner,0.0,
1243,Neck Bridge Supine,,Strength,Glutes,Body Only,Beginner,0.0,
1244,Walking High Knee,,Strength,Glutes,Body Only,Intermediate,,
1245,Walking Butt Kicks,,Strength,Glutes,Body Only,Intermediate,,
1246,Walking Glute Stretch,,Strength,Glutes,Body Only,Intermediate,,
1247,Lunge kick,"The lunge kick is a lower-body, cardio-based exercise performed at a high intensity. It includes a kick of the front leg to make the movement more powerful. It can be performed either for time or reps and is a great inclusion in a fat-loss or athleticism-focused circuit workout.",Strength,Glutes,Body Only,Intermediate,,
1248,Curtsy lunge,"The curtsy lunge is a lower-body bodyweight movement that targets the muscles of the hips and glutes. It is usually performed for moderate to high reps, at least 8-12 reps per leg.",Strength,Glutes,Body Only,Intermediate,,
1249,Alternating standing glute stretch,"The alternating standing glute stretch focuses on improving lower-body mobility and flexibility, particularly in the hips and glutes. It involves performing a partial squat in a ""figure 4"" position. It can be performed as part of a lower-body warm-up or done post-workout to help combat tightness and soreness.",Stretching,Glutes,Body Only,Intermediate,,
1250,Side-lying leg lift,"The side-lying leg lift is a bodyweight exercise targeting the muscles of the hips and glutes. It can be a worthy addition to a dynamic warm-up on a lower-body or strength-focused training day, a component of a lower-body circuit or workout, or a glute activation drill to do anytime. Generally, leg lifts are done for high reps, such as 8-15 reps per leg or more.",Strength,Glutes,Body Only,Intermediate,,
1251,FYR Progressive High Knee,"High knees is a full-body, cardio-based exercise with an emphasis on the lower body. It is often performed for reps or time as part of a dynamic warm-up.",Strength,Glutes,Body Only,Intermediate,,
1252,Glute-Ham Raise - Gethin Variation,The glute ham raise is an exercise targeting the glutes and hamstrings on a GHD.,Strength,Glutes,Body Only,Intermediate,,
1253,Lunge glute stretch,"The lunge glute stretch is a lower-body stretch targeting the glutes, hips, and piriformis. It is influenced by the pigeon pose from yoga, but is performed with straight arms. It can be part of a dynamic warm-up or mobility work performed anytime.",Stretching,Glutes,Body Only,Intermediate,,
1254,Natural Glute Ham Raise - Gethin Variation,The glute ham raise is an exercise targeting the glutes and hamstrings on a GHD.,Strength,Glutes,Body Only,Intermediate,,
1255,Groiner,"The groiner is an explosive bodyweight exercise targeting the legs, shoulders, and core. It also includes a dynamic stretch of the hips. It can be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.",Strength,Glutes,Body Only,Intermediate,,
1256,HM Alternating Donkey Kick,,Strength,Glutes,Body Only,Intermediate,,
1257,HM Alternating Slow Step-Down With Chair,,Strength,Glutes,Body Only,Intermediate,,
1258,HM Right Side Iron Cross,,Strength,Glutes,Body Only,Intermediate,,
1259,HM Single-Leg Bridge,,Strength,Glutes,Body Only,Intermediate,,
1260,HM Hi-Low,,Strength,Glutes,Body Only,Intermediate,,
1261,HM Kick-Back,,Strength,Glutes,Body Only,Intermediate,,
1262,HM Left Side Iron Cross,,Strength,Glutes,Body Only,Intermediate,,
1263,HM Left Side-Kick,,Strength,Glutes,Body Only,Intermediate,,
1264,HM Leg Lifts,,Strength,Glutes,Body Only,Intermediate,,
1265,Walking lunge,"The walking lunge is a lower-body exercise that targets the glutes, quads, and hamstrings while challenging stability and balance. It can be performed for reps, time, or distance in the lower-body portion of any workout.",Strength,Glutes,Body Only,Intermediate,,
1266,High Plyometric Box Jump,,Strength,Glutes,Body Only,Intermediate,,
1267,Barbell hip thrust-,"The barbell hip thrust is a popular exercise that targets the posterior chain, particularly the glutes and hamstrings. It involves fully extending your hips while holding a weighted barbell across the front of the hips. It is a great movement to activate the glutes prior to other lower-body training, but can also be performed in the main part of a workout, or for high reps as a glute burnout.",Strength,Glutes,Body Only,Intermediate,,
1268,UN Glute Bridge,,Strength,Glutes,Body Only,Intermediate,,
1269,Holman Donkey Kick,,Strength,Glutes,Body Only,Intermediate,,
1270,Holman Hip Raise with Alternating Kick,,Strength,Glutes,Body Only,Intermediate,,
1271,Holman Left Leg Donkey Kick,,Strength,Glutes,Body Only,Intermediate,,
1272,Holman Diagonal Right Leg Step-Out to Right Knee-Up,,Strength,Glutes,Body Only,Intermediate,,
1273,Holman Right Leg Donkey Kick,,Strength,Glutes,Body Only,Intermediate,,
1274,Holman Butt Tap to Jump,,Strength,Glutes,Body Only,Intermediate,,
1275,Holman Butt Tap to Jump-Forward-Jump-Back,,Strength,Glutes,Body Only,Intermediate,,
1276,Holman Traveling High Knees to Squat Thrust,,Strength,Glutes,Body Only,Intermediate,,
1277,Holman Butt Kicker to High Knees,,Strength,Glutes,Body Only,Intermediate,,
1278,Holman Daisy Cutter,,Strength,Glutes,Body Only,Intermediate,,
1279,Holman Frogger,,Strength,Glutes,Body Only,Intermediate,,
1280,Holman Hip Raise with Chest Press,,Strength,Glutes,Body Only,Intermediate,,
1281,Total Fitness Bear Crawl,"The bear crawl is a popular bodyweight crawling exercise. While it looks simple, the bear crawl is an intense full-body movement that targets the cardiovascular system as well as a wide range of muscle groups, the shoulders, core, and legs in particular. It can be done as a full-body warm-up, in short bursts for power or circuit training, or for longer durations as cardiovascular conditioning.",Strength,Glutes,Body Only,Intermediate,,
