,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1821,Push-jerk,"The push-jerk is a movement in which the barbell is pushed from the front rack position to overhead with help from the legs. It differs from the push-press in that the lifter dips under the bar rather than simply pushing it up. It is popular in CrossFit workouts and Olympic weightlifting, as well as power training for athletics. It is usually performed for low reps, focusing on power and movement quality.",Olympic Weightlifting,Quadriceps,Barbell,Intermediate,8.2,Average
1822,Barbell back squat,"The barbell back squat is a popular compound movement that emphasizes building the lower-body muscle groups and overall strength. It's the classic way to start a leg day, and is a worthy centerpiece to a lower-body training program. The squat is a competitive lift in the sport of powerlifting, but is also a classic measurement of lower-body strength. With the barbell racked on the traps or upper back, the emphasis is placed on the posterior chain but the entire body gets worked. The back squat can be trained in everything from heavy singles to sets of 20 reps or higher.",Strength,Quadriceps,Barbell,Intermediate,8.2,Average
1823,Zercher squat,The Zercher squat is a barbell exercise in which the bar is placed in the crease of your elbows as you perform a normal squat. This movement can be awkward at first but is extremely effective in building both size and strength.,Strength,Quadriceps,Barbell,Intermediate,8.1,Average
1824,Jefferson Squats,,Strength,Quadriceps,Barbell,Beginner,8.0,Average
1825,Jerk Dip Squat,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,8.0,Average
1826,Barbell side split squat,"The barbell side split squat is a variation of the split squat that targets the lower body, specifically the quads, and requires good hip mobility.",Strength,Quadriceps,Barbell,Intermediate,7.8,Average
1827,Frankenstein Squat,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,7.7,Average
1828,Barbell speed squat,"The barbell speed squat targets the lower-body muscle groups using lighter weights to perform fast-paced back squats. Speed squats are popular in certain powerlifting training methodologies as a way to engrain form and lifting speed that can carry over to max-effort lifts. In this approach, they are usually performed in numerous sets of 3-5 reps with adequate rest in between. Speed squats are also sometimes performed with bands or chains adding extra resistance to the top half of the lift.",Strength,Quadriceps,Barbell,Intermediate,7.7,Average
1829,Single-arm side deadlift,"The single-arm side deadlift is a compound exercise that strengthens the glutes, quads, hamstrings, back, and core. It has more of a core stability and anti-rotational component than other deadlift variations. The side deadlift is usually done for low to moderate reps, such as 5-8 reps per side, with a focus on posture and movement quality.",Strength,Quadriceps,Barbell,Expert,7.5,Average
1830,Barbell Squat To A Bench,"The barbell back squat to box takes a classic compound exercise for developing the lower body and adds the box element. Muscles worked include the quads, hips, glutes, and upper hamstrings.",Strength,Quadriceps,Barbell,Intermediate,7.4,Average
1831,Clean Pull,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,7.2,Average
1832,Front Barbell Squat To A Bench,,Strength,Quadriceps,Barbell,Beginner,5.3,Average
1833,Barbell reverse lunge,"The barbell reverse lunge is a popular lower-body exercise targeting the quads, glutes, and hamstrings. Using a barbell allows you to overload the exercise beyond body weight and perform the movement in strength or muscle-focused rep ranges. The reverse lunge can be performed as part of a barbell complex, in a circuit, or on its own in the lower-body portion of any workout.",Strength,Quadriceps,Barbell,Intermediate,0.0,Average
1834,Split Clean,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,0.0,Average
1835,Close-stance dumbbell front squat,"The close-stance dumbbell front squat is a popular exercise for targeting the muscles of the lower body, the quadriceps in particular. Holding dumbbells in the racked position also works the core and upper-back muscles to maintain posture while the lower body moves. Because the amount of weight you can use will be limited by what you can clean to the rack position, this movement is usually performed for moderate to high reps, at least 8-12 reps per set or more. If this movement hurts your knees, try performing it with a wider stance.",Strength,Quadriceps,Barbell,Intermediate,0.0,
1836,Front Squat (Clean Grip),,Strength,Quadriceps,Barbell,Beginner,0.0,Average
1837,Barbell front squat to back squat,"The barbell front squat to back squat is a complex that combines two fundamental barbell squat movements with a press in between to build overall strength, coordination, and endurance. This combo hits every muscle in the lower body, but also seriously challenges the upper-body musculature to control and transition the weight.",Strength,Quadriceps,Barbell,Intermediate,0.0,
1838,Squat Jerk,,Strength,Quadriceps,Barbell,Beginner,0.0,Average
1839,Barbell Front-To-Back Squat,"The barbell front squat to back squat is a complex that combines two fundamental barbell squat movements with a press in between to build overall strength, coordination, and endurance. This combo hits every muscle in the lower body, but also seriously challenges the upper-body musculature to control and transition the weight.",Strength,Quadriceps,Barbell,Intermediate,0.0,
1840,Box Squat with Chains,,Strength,Quadriceps,Barbell,Beginner,0.0,Average
1841,Snatch from Blocks,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,0.0,Average
1842,Power Snatch from Blocks,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,0.0,Average
1843,Front Squat (Bodybuilder),"The barbell front squat is a compound movement that emphasizes building the lower-body muscle groups. With the barbell racked in front of the body on the anterior delts, the front squat emphasizes the quads and glutes, but also upper back and core strength to remain upright. Front squats can be trained as an alternative to back squats, as an accessory movement for either squats or deadlifts, or for strength and muscle on their own. Many lifters and athletes prefer them to back squats, although they can be uncomfortable and difficult to learn at first.",Strength,Quadriceps,Barbell,Intermediate,0.0,Average
1844,Barbell step-down reverse lunge,"The barbell step-down reverse lunge is an exercise targeting the lower body, particularly the glutes and hamstrings. The front foot is slightly elevated during this movement, making the subsequent step-down more pronounced and difficult. These are usually performed for time or for relatively high reps, such as 10 reps or more per set.",Strength,Quadriceps,Barbell,Intermediate,0.0,
1845,Squat with Bands,,Powerlifting,Quadriceps,Barbell,Beginner,0.0,Average
1846,Heaving Snatch Balance,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,0.0,Average
1847,Snatch Balance,,Olympic Weightlifting,Quadriceps,Barbell,Beginner,0.0,Average
1848,Reverse Band Power Squat,,Powerlifting,Quadriceps,Barbell,Beginner,0.0,Average
1849,Paul Carter Back Squat,"The barbell back squat is a popular compound movement that emphasizes building the lower-body muscle groups and overall strength. It's the classic way to start a leg day, and is a worthy centerpiece to a lower-body training program. The squat is a competitive lift in the sport of powerlifting, but is also a classic measurement of lower-body strength. With the barbell racked on the traps or upper back, the emphasis is placed on the posterior chain but the entire body gets worked. The back squat can be trained in everything from heavy singles to sets of 20 reps or higher.",Strength,Quadriceps,Barbell,Intermediate,,
1850,Paul Carter Barbell Split Squat,"The barbell Bulgarian split squat is a single-leg, full-body exercise targeting the quads, glutes, and hamstrings. It is easier to overload with the barbell as opposed to using dumbbells.",Strength,Quadriceps,Barbell,Intermediate,,
1851,TBS High-Bar Back Squat,"The barbell back squat is a popular compound movement that emphasizes building the lower-body muscle groups and overall strength. It's the classic way to start a leg day, and is a worthy centerpiece to a lower-body training program. The squat is a competitive lift in the sport of powerlifting, but is also a classic measurement of lower-body strength. With the barbell racked on the traps or upper back, the emphasis is placed on the posterior chain but the entire body gets worked. The back squat can be trained in everything from heavy singles to sets of 20 reps or higher.",Strength,Quadriceps,Barbell,Intermediate,,
1852,TBS Barbell Front Squat,"The barbell front squat is a compound movement that emphasizes building the lower-body muscle groups. With the barbell racked in front of the body on the anterior delts, the front squat emphasizes the quads and glutes, but also upper back and core strength to remain upright. Front squats can be trained as an alternative to back squats, as an accessory movement for either squats or deadlifts, or for strength and muscle on their own. Many lifters and athletes prefer them to back squats, although they can be uncomfortable and difficult to learn at first.",Strength,Quadriceps,Barbell,Intermediate,,
1853,Squat - Gethin Variation,"The barbell back squat is a popular compound movement that emphasizes building the lower-body muscle groups and overall strength. It's the classic way to start a leg day, and is a worthy centerpiece to a lower-body training program. The squat is a competitive lift in the sport of powerlifting, but is also a classic measurement of lower-body strength. With the barbell racked on the traps or upper back, the emphasis is placed on the posterior chain but the entire body gets worked. The back squat can be trained in everything from heavy singles to sets of 20 reps or higher.",Strength,Quadriceps,Barbell,Intermediate,,
1854,Front-To-Back Barbell Squat,,Strength,Quadriceps,Barbell,Intermediate,,
1855,Barbell Lunge - Gethin Variation,"The barbell forward lunge is a popular lower-body exercise targeting the quads, glutes, and hamstrings. Using a barbell allows you to overload the exercise beyond body weight and perform the movement in strength or muscle-focused rep ranges. The forward lunge can be performed as part of a barbell complex, in a circuit, or on its own in the lower-body portion of any workout.",Strength,Quadriceps,Barbell,Intermediate,,
1856,Rack Deadlift - Gethin Variation,"The rack pull is a variation of the deadlift performed from an elevated height, either using boxes, safety pins, or the safeties in a squat rack. It targets all the same muscles as the deadlift, including the glutes, hamstrings, upper back, lower back, and grip. It can e used to strengthen deadlift lockout, but also as a deadlift alternative for people who can’t deadlift from the floor without pain.",Strength,Quadriceps,Barbell,Intermediate,,
1857,Barbell Squat - Gethin Variation,"The barbell back squat is a popular compound movement that emphasizes building the lower-body muscle groups and overall strength. It's the classic way to start a leg day, and is a worthy centerpiece to a lower-body training program. The squat is a competitive lift in the sport of powerlifting, but is also a classic measurement of lower-body strength. With the barbell racked on the traps or upper back, the emphasis is placed on the posterior chain but the entire body gets worked. The back squat can be trained in everything from heavy singles to sets of 20 reps or higher.",Strength,Quadriceps,Barbell,Intermediate,,
1858,Barbell Good Morning - Gethin Variation,"The barbell good morning is an exercise that targets glute, hamstring, and lower back development. It is often trained as an accessory movement to the deadlift, but also has value on its own. It is sometimes performed for reps in traditional strength-focused rep ranges such as 5-8 reps per set, but due to the risk posed to the lower back, is rarely treated as a max-effort single-rep lift.",Strength,Quadriceps,Barbell,Intermediate,,
1859,AM Barbell Squat,"The barbell back squat is a popular compound movement that emphasizes building the lower-body muscle groups and overall strength. It's the classic way to start a leg day, and is a worthy centerpiece to a lower-body training program. The squat is a competitive lift in the sport of powerlifting, but is also a classic measurement of lower-body strength. With the barbell racked on the traps or upper back, the emphasis is placed on the posterior chain but the entire body gets worked. The back squat can be trained in everything from heavy singles to sets of 20 reps or higher.",Strength,Quadriceps,Barbell,Intermediate,,
1860,Plyometric Power Clean,,Strength,Quadriceps,Barbell,Intermediate,,
1861,Banded Split Jerk,,Strength,Quadriceps,Barbell,Intermediate,,
1862,UP Squat,"The barbell back squat is a popular compound movement that emphasizes building the lower-body muscle groups and overall strength. It's the classic way to start a leg day, and is a worthy centerpiece to a lower-body training program. The squat is a competitive lift in the sport of powerlifting, but is also a classic measurement of lower-body strength. With the barbell racked on the traps or upper back, the emphasis is placed on the posterior chain but the entire body gets worked. The back squat can be trained in everything from heavy singles to sets of 20 reps or higher.",Strength,Quadriceps,Barbell,Intermediate,,
1863,UN Barbell Back Squat,,Strength,Quadriceps,Barbell,Intermediate,,
1864,UN Barbell Box Squat,,Strength,Quadriceps,Barbell,Intermediate,,
1865,UN Barbell Front Squat,,Strength,Quadriceps,Barbell,Intermediate,,
1866,KV Bulgarian Split Squat,,Strength,Quadriceps,Barbell,Intermediate,,
1867,King Maker Barbell Back Squat,"The barbell back squat is a popular compound movement that emphasizes building the lower-body muscle groups and overall strength. It's the classic way to start a leg day, and is a worthy centerpiece to a lower-body training program. The squat is a competitive lift in the sport of powerlifting, but is also a classic measurement of lower-body strength. With the barbell racked on the traps or upper back, the emphasis is placed on the posterior chain but the entire body gets worked. The back squat can be trained in everything from heavy singles to sets of 20 reps or higher.",Strength,Quadriceps,Barbell,Intermediate,,
1868,King Maker Barbell Deadlift,"The barbell deadlift is a compound exercise used to develop overall strength and size in the posterior chain. It is a competition lift in the sport of powerlifting, but is also considered a classic benchmark of overall strength. When performed with the hands outside the knees, it is often called a ""conventional"" deadlift. When the feet are wide and the hands are inside the knees, it is a sumo deadlift.",Strength,Quadriceps,Barbell,Intermediate,,
1869,30 Legs Barbell Back Squat,,Strength,Quadriceps,Barbell,Intermediate,,
1870,30 Legs Barbell Front Squat,,Strength,Quadriceps,Barbell,Intermediate,,
1871,Barbell Back Squats,,Strength,Quadriceps,Barbell,Intermediate,,
1872,Front Squats With Two Kettlebells,,Strength,Quadriceps,Kettlebells,Beginner,9.2,Average
1873,Kettlebell Pistol Squat,,Strength,Quadriceps,Kettlebells,Beginner,9.1,Average
1874,Goblet Squat,"The goblet squat is a popular lower-body exercise where you hold a kettlebell or dumbbell in front of your chest as if you are supporting a heavy cup or goblet. It can help lifters of all levels improve their squat technique and hip mobility, but can also work as a muscle-building or strength accessory movement for experienced athletes. It also works well in combinations, complexes, and flows with other kettlebell movements like swings, presses, and cleans.",Strength,Quadriceps,Kettlebells,Intermediate,8.7,Average
1875,Kettlebell Curtsy Lunge,,Strength,Quadriceps,Kettlebells,Beginner,7.7,Average
1876,Single-arm kettlebell overhead squat,"The single-arm kettlebell overhead squat is a popular kettlebell movement performed while holding a single kettlebell in a locked-out overhead position. It targets the muscles of the lower body dynamically, while also challenging and building shoulder stability and upper-back mobility. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a kettlebell combination or complex.",Strength,Quadriceps,Kettlebells,Expert,7.0,Average
1877,Kettlebell side squat,"The kettlebell side squat is a popular movement to build mobility and lateral strength in the hips. It can be performed for time or for reps, either on its own or as part of a kettlebell circuit, complex, or flow.",Strength,Quadriceps,Kettlebells,Intermediate,0.0,
1878,Kettlebell sumo squat,"The kettlebell sumo squat is a lower-body movement emphasizing the muscles of the hips, glutes, and quads. It shares attributes with both the kettlebell deadlift and the goblet squat, but is usually performed with a wider stance and the feet pointed more outward, similar to a sumo deadlift. Its unique stance helps the lifter keep an upright torso, as well as emphasize stretching the hips and adductor muscles.",Strength,Quadriceps,Kettlebells,Intermediate,0.0,Average
1879,Kettlebell thruster progression,"The kettlebell thruster progression is a kettlebell combination movement that includes a squat, curl, press, and overhead extension in a single sequence. It can work well with a light or moderate weight either for time or reps, in circuit-style training, or as a single kettlebell ""flow.""",Strength,Quadriceps,Kettlebells,Intermediate,0.0,
1880,Kettlebell power clean,"The kettlebell power clean is an explosive kettlebell exercise where the lifter pulls the weight to shoulder level with a slight swing between the legs. It is often used as a drill to teach kettlebell clean technique, but is also a valuable power exercise in its own right. It can be performed in low rep ranges for strength or higher rep ranges for technique practice or muscle growth.",Strength,Quadriceps,Kettlebells,Intermediate,0.0,
1881,Kettlebell fire feet,"Kettlebell fire feet is a dynamic movement that works most of the major muscle groups in the body simultaneously, while also elevating the heart rate. It's a great movement to include in kettlebell or bodyweight circuit training to increase fatigue and burn serious calories.",Plyometrics,Quadriceps,Kettlebells,Intermediate,0.0,
1882,Single Arm Overhead Kettlebell Squat,"The single-arm kettlebell overhead squat is a popular kettlebell movement performed while holding a single kettlebell in a locked-out overhead position. It targets the muscles of the lower body dynamically, while also challenging and building shoulder stability and upper-back mobility. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a kettlebell combination or complex.",Strength,Quadriceps,Kettlebells,Intermediate,0.0,Average
1883,Pulsing goblet squat,"The pulsing goblet squat is a simple way to make a popular squat variation more taxing for the lower body and cardiovascular system. They can be done for time or reps, allowing you to get a significant training effect from a light weight in circuit-style training.",Strength,Quadriceps,Kettlebells,Intermediate,,
1884,Double-kettlebell alternating lunge to clean,"The double-kettlebell alternating lunge to clean is a combination of kettlebell moves in a single sequence. This combination can be performed for time or for reps, often as circuit-style training for conditioning or fat loss, or in a kettlebell complex or flow.",Strength,Quadriceps,Kettlebells,Intermediate,,
1885,FYR Goblet Squat,"The goblet squat is a popular lower-body exercise where you hold a kettlebell or dumbbell in front of your chest as if you are supporting a heavy cup or goblet. It can help lifters of all levels improve their squat technique and hip mobility, but can also work as a muscle-building or strength accessory movement for experienced athletes. It also works well in combinations, complexes, and flows with other kettlebell movements like swings, presses, and cleans.",Strength,Quadriceps,Kettlebells,Intermediate,,
1886,FYR Kettlebell Sumo Squat,"The kettlebell sumo squat is a lower-body movement emphasizing the muscles of the hips, glutes, and quads. It shares attributes with both the kettlebell deadlift and the goblet squat, but is usually performed with a wider stance and the feet pointed more outward, similar to a sumo deadlift. Its unique stance helps the lifter keep an upright torso, as well as emphasize stretching the hips and adductor muscles.",Strength,Quadriceps,Kettlebells,Intermediate,,
1887,Double-kettlebell front squat,"The double-kettlebell front squat is a popular kettlebell movement performed while holding two kettlebells in the front-racked position. It targets the muscles of the lower body dynamically, and the muscles of the upper back and core isometrically. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a larger kettlebell combination or complex.",Strength,Quadriceps,Kettlebells,Intermediate,,
1888,FYR Kettlebell Squat Clean,"The kettlebell squat clean is an explosive kettlebell exercise where the lifter pulls the weight to shoulder level with a slight swing between the legs. It is often used as a drill to teach kettlebell clean technique, but is also a valuable power exercise in its own right. It can be performed in low rep ranges for strength or higher rep ranges for technique practice or muscle growth.",Strength,Quadriceps,Kettlebells,Intermediate,,
1889,Single-arm kettlebell front squat,"The single-arm kettlebell front squat is a popular kettlebell movement performed while holding a single kettlebell in the front-racked position. It targets the muscles of the lower body dynamically, and the muscles of the upper back and core isometrically. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a kettlebell combination or complex.",Strength,Quadriceps,Kettlebells,Intermediate,,
1890,Kettlebell front rack lunge,"The kettlebell front rack lunge is a dynamic leg and core exercise in which a lifter performs lunges while holding a single kettlebell in the front-racked position. It is a unique coordination challenge, but also challenging to the musculature of the abdomen, lower body, shoulders, and upper back. It is most commonly performed for higher reps, such as 10-15 reps per side, or for time. It can work in circuit-style workouts, as well as in muscle or strength-focused workouts.",Strength,Quadriceps,Kettlebells,Intermediate,,
1891,HM Turkish Get-Up,,Strength,Quadriceps,Kettlebells,Intermediate,,
1892,HM Single-Leg Romanian Deadlift,,Strength,Quadriceps,Kettlebells,Intermediate,,
1893,Taylor Single-Arm Kettlebell Front Squat,,Strength,Quadriceps,Kettlebells,Intermediate,,
1894,Taylor Kettlebell Goblet Squat,,Strength,Quadriceps,Kettlebells,Intermediate,,
1895,Goblet squat-,"The goblet squat is a popular lower-body exercise where you hold a kettlebell or dumbbell in front of your chest as if you are supporting a heavy cup or goblet. It can help lifters of all levels improve their squat technique and hip mobility, but can also work as a muscle-building or strength accessory movement for experienced athletes. It also works well in combinations, complexes, and flows with other kettlebell movements like swings, presses, and cleans.",Strength,Quadriceps,Kettlebells,Intermediate,,
1896,Holman Kettlebell Squat Clean,,Strength,Quadriceps,Kettlebells,Intermediate,,
1897,Holman Kettlebell Swing,,Strength,Quadriceps,Kettlebells,Intermediate,,
1898,Holman Kettlebell Swing Transfer,,Strength,Quadriceps,Kettlebells,Intermediate,,
1899,Dumbbell goblet squat-,"The goblet squat is a popular lower-body exercise in which a dumbbell or kettlebell is held in front of the chest with two hands, approximating how you might hold a heavy goblet. It is used as a teaching tool to help instruct and develop proper squat form, but is also effective for building size in the quads, glutes, and hamstrings. It can be performed for low reps to build strength, or for higher reps to build muscle and conditioning.",Strength,Quadriceps,Kettlebells,Intermediate,,
1900,Robertson Kettlebell Jump,,Strength,Quadriceps,Kettlebells,Intermediate,,
1901,FYR2 Alternating Kettlebell Squat Clean,,Strength,Quadriceps,Kettlebells,Intermediate,,
1902,FYR2 Banded Double-Kettlebell Squat Pulse,,Strength,Quadriceps,Kettlebells,Intermediate,,
1903,FYR2 Double-Kettlebell Ballin' Lunge,,Strength,Quadriceps,Kettlebells,Intermediate,,
1904,FYR2 Double-Kettlebell Front Rack Lunge,,Strength,Quadriceps,Kettlebells,Intermediate,,
1905,FYR2 Double-Kettlebell Front Squat,,Strength,Quadriceps,Kettlebells,Intermediate,,
1906,FYR2 Explosive Kettlebell Jump Squat,,Strength,Quadriceps,Kettlebells,Intermediate,,
1907,FYR2 Kettlebell Goblet Squat,,Strength,Quadriceps,Kettlebells,Intermediate,,
1908,FYR2 Kettlebell Reverse Lunge Switch Grip,,Strength,Quadriceps,Kettlebells,Intermediate,,
1909,FYR2 Kettlebell Reverse Lunge to Kneeling Press,,Strength,Quadriceps,Kettlebells,Intermediate,,
1910,FYR2 Kettlebell Sumo Squat Pulse,,Strength,Quadriceps,Kettlebells,Intermediate,,
1911,FYR2 Reverse Lunge to Single-Leg Kettlebell Deadlift,,Strength,Quadriceps,Kettlebells,Intermediate,,
1912,FYR2 Kettlebell Goblet-Squat-Deadlift Complex,,Strength,Quadriceps,Kettlebells,Intermediate,,
1913,FYR2 Kettlebell Squat-Press-Deadlift Complex,,Strength,Quadriceps,Kettlebells,Intermediate,,
