,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1593,Back extension,"The back extension is an exercise used to build lower back strength that also targets the hamstrings and glutes. It is often performed on a 45-degree bench with the feet anchored. Unweighted back extensions are often performed for high reps, such as 15-20 reps or more, but the movement can also be performed with added weight in lower rep ranges, such as 8-12 reps per set.",Strength,Lower Back,Body Only,Intermediate,9.1,Average
1594,Hyperextensions With No Hyperextension Bench,,Strength,Lower Back,Body Only,Beginner,8.8,Average
1595,Superman,"The Superman is a bodyweight exercise that consists of isometric holds in an extended spine position. It targets the muscles of the posterior chain, including the muscles of the glutes, spinal erectors, and upper back. It can be performed as part of a dynamic warm-up, or for muscle activation or mobility anytime.",Stretching,Lower Back,Body Only,Intermediate,8.3,Average
1596,Hug A Ball,,Stretching,Lower Back,Body Only,Intermediate,5.4,Average
1597,Child's pose,Child’s pose is a traditional yoga pose that is also popular in fitness and strength training. It targets mobility of the thoracic spine and control of the vertebral column. It can be performed for time or reps as part of a dynamic warm-up or as a mobility or restorative exercise anytime. It can also work as part of a yoga or bodyweight sequence with other poses.,Stretching,Lower Back,Body Only,Intermediate,5.3,Average
1598,Pelvic Tilt Into Bridge,,Stretching,Lower Back,Body Only,Intermediate,5.1,Average
1599,Hug Knees To Chest,,Stretching,Lower Back,Body Only,Intermediate,4.4,Average
1600,Pyramid,,Stretching,Lower Back,Body Only,Intermediate,1.0,Average
1601,Partner Superman with alternating high-five,"The partner Superman with alternating high-five is an exercise in which both partners perform isometric holds for reps, high-fiving each other in between. It targets the muscles of the posterior chain, including the muscles of the glutes, spinal erectors, and upper back. It can be performed as part of a dynamic warm-up, or as part of a core or back-focused workout or finisher.",Strength,Lower Back,Body Only,Beginner,0.0,
1602,Yoga plex,"The yoga plex is a stretch that combines elements of the downward facing dog yoga pose with the “world’s greatest stretch.” It is most commonly performed as part of a dynamic warm-up, to limber up muscles from head to toe, raise the body’s core temperature, and mobilize the hips, upper back, and shoulders.",Stretching,Lower Back,Body Only,Intermediate,,
1603,TBS Back Extension,"The back extension is an exercise used to build lower back strength that also targets the hamstrings and glutes. It is often performed on a 45-degree bench with the feet anchored. Unweighted back extensions are often performed for high reps, such as 15-20 reps or more, but the movement can also be performed with added weight in lower rep ranges, such as 8-12 reps per set.",Strength,Lower Back,Body Only,Intermediate,,
1604,Lower Back Stretch - Yates Variation,"The lying cross-over lower back stretch is a simple bodyweight stretch targeting the lower back, hips, and torso. It involves rotating the legs while lying flat on the back. It is commonly included in dynamic warm-ups, but can also be performed as full-body mobility work anytime.",Strength,Lower Back,Body Only,Intermediate,,
1605,Hyperextension - Gethin Variation,"The back extension is an exercise used to build lower back strength that also targets the hamstrings and glutes. It is often performed on a 45-degree bench with the feet anchored. Unweighted back extensions are often performed for high reps, such as 15-20 reps or more, but the movement can also be performed with added weight in lower rep ranges, such as 8-12 reps per set.",Strength,Lower Back,Body Only,Intermediate,,
1606,Back Extension - Gethin Variation,"The back extension is an exercise used to build lower back strength that also targets the hamstrings and glutes. It is often performed on a 45-degree bench with the feet anchored. Unweighted back extensions are often performed for high reps, such as 15-20 reps or more, but the movement can also be performed with added weight in lower rep ranges, such as 8-12 reps per set.",Strength,Lower Back,Body Only,Intermediate,,
1607,HM Banana Stretch,,Strength,Lower Back,Body Only,Intermediate,,
1608,HM T-Spine Stretch on Wall,,Stretching,Lower Back,Body Only,Intermediate,,
1609,HM Child's Pose,,Strength,Lower Back,Body Only,Intermediate,,
1610,HM Cobra,,Strength,Lower Back,Body Only,Intermediate,,
1611,HM Cobra With Arm Retraction,,Strength,Lower Back,Body Only,Intermediate,,
1612,HM Dive-Bomber,,Strength,Lower Back,Body Only,Intermediate,,
1613,HM Downward-Facing Dog Pose,,Strength,Lower Back,Body Only,Intermediate,,
1614,HM Downward Dog To Left Leg Extension To Warrior Pose,,Strength,Lower Back,Body Only,Intermediate,,
1615,HM Downward Dog To Right Leg Extension To Warrior Pose,,Strength,Lower Back,Body Only,Intermediate,,
1616,HM Spine Twist,,Strength,Lower Back,Body Only,Intermediate,,
1617,HM Good Morning,,Strength,Lower Back,Body Only,Intermediate,,
1618,HM Rag Doll,,Strength,Lower Back,Body Only,Intermediate,,
1619,HM Upward-Facing Dog Pose,,Strength,Lower Back,Body Only,Intermediate,,
1620,Superman-,"The Superman is a bodyweight exercise that consists of isometric holds in an extended spine position. It targets the muscles of the posterior chain, including the muscles of the glutes, spinal erectors, and upper back. It can be performed as part of a dynamic warm-up, or for muscle activation or mobility anytime.",Strength,Lower Back,Body Only,Intermediate,,
1621,Weighted back extension,"The weighted back extension is an exercise targeting the spinal erectors, as well as the glutes and hamstrings. Back extensions are often done for high reps without weight, but when done with weight, they can be an excellent accessory movement for deadlift strength as well as an overall posterior-chain strength builder. Because your back is the limiting factor, it's still an exercise that is usually done for moderate to high reps, such as 8-12 reps per set or higher. You can weight it with a plate or by holding a dumbbell or other weight in your hands.",Strength,Lower Back,Body Only,Intermediate,,
1622,MetaBurn Alternating Superman,,Strength,Lower Back,Body Only,Intermediate,,
1623,MetaBurn Swimmer,,Strength,Lower Back,Body Only,Intermediate,,
1624,Dancer's Stretch,,Stretching,Lower Back,None,Beginner,5.4,Average
1625,Cat Stretch,,Stretching,Lower Back,None,Beginner,4.9,Average
1626,Crossover Reverse Lunge,,Stretching,Lower Back,None,Beginner,3.9,Average
1627,Standing Pelvic Tilt,,Stretching,Lower Back,None,Beginner,3.1,Average
1628,Exercise ball weighted hyperextension,"The exercise ball weighted hyperextension is an exercise that strengthens the lower back. If balance is an issue, have someone hold your feet.",Strength,Lower Back,Exercise Ball,Beginner,8.3,Average
1629,Exercise ball rear delt fly,"The exercise ball rear delt fly is a dumbbell exercise targeting the rear heads of the shoulders, as well as the muscles of the upper-middle back. Lying prone on an exercise ball offers support to perform the movement. It is generally performed for moderate to high reps as a part of upper body or shoulder training.",Strength,Lower Back,Exercise Ball,Intermediate,,
1630,Lying rear delt Y,"The lying rear delt Y works the shoulders, specifically the rear heads, as well as the lower trapezius muscles. At the top of the motion, the arms and torso form a Y—hence the name. Shoulder Y variations are usually performed with light weights as a warm-up or prehab movement for upper-body training, or as a burnout on shoulder day.",Strength,Lower Back,Exercise Ball,Intermediate,,
1631,Partner Facing Feet-Elevated Side Plank With Band Row,,Strength,Middle Back,Bands,Beginner,0.0,
1632,Partner side plank band row,The partner side plank band row is an abdominal exercise where two partners perform side planks while pulling on the opposite ends of an exercise band. This technique can be done for time or reps in any ab-focused workout.,Strength,Middle Back,Bands,Intermediate,0.0,
1633,Band-assisted chin-up,"The band-assisted chin-up is a variation of the pull-up exercise in which the reps are performed with the palms facing toward the body in an underhand position, with a band looped around the feet or knees. This reduces weight and resistance at the bottom of the rep, while increasing it toward the top. Like other pull-up variations, it builds strength and muscle in the upper back, biceps, and core, but it utilizes the biceps slightly more than overhand band-assisted pull-ups.",Strength,Middle Back,Bands,Intermediate,,
1634,30 Back Band-Assisted Pull-Up,,Strength,Middle Back,Bands,Intermediate,,
1635,30 Back Reverse-Grip Band-Assisted Pull-Up,,Strength,Middle Back,Bands,Intermediate,,
1636,Band bent-over row,"The band bent-over row is an exercise to develop and strengthen the muscles of the upper and middle back, like the latissimus (lat), lower trapezius, and rear deltoids. Bands provide dynamic resistance and can work equally well in strength, muscle-building, or circuit-style fat-loss workouts.",Strength,Middle Back,Bands,Intermediate,,
1637,Heavy band bent-over row,"The heavy band bent-over row is a variation of the popular barbell exercise to develop and strengthen the muscles of the upper and middle back, like the latissimus (lats), lower trapezius, and rear deltoids. It can work equally well in strength, muscle-building, or circuit-style fat-loss workouts.",Strength,Middle Back,Bands,Intermediate,,
1638,Reverse-grip bent-over row,"The reverse-grip bent-over row is a compound exercise used to build strength and size in both the lower and upper back. It targets nearly all of the muscles in the back, but particularly the lats, rhomboids, and lower back. It is thought to target the biceps and lats a bit more directly than overhand barbell rows. Because it can be loaded heavily, it is a popular movement in strength and muscle-focused upper-body workouts.",Strength,Middle Back,Barbell,Intermediate,9.2,Average
1639,One-Arm Long Bar Row,"The single-arm landmine bent-over row is a barbell exercise focused on the muscles of the middle back, such as the lats (latissimus dorsi) and rhomboids. It also targets the biceps and grip. It utilizes a landmine device which anchors one end of the barbell near the ground, but could also be approximated by placing the barbell in the corner of a room.",Strength,Middle Back,Barbell,Intermediate,9.0,Average
1640,Bent Over Barbell Row,"The barbell bent-over row is a compound exercise used to build strength and size in both the lower and upper back. It targets nearly all of the muscles in the back, but particularly the lats, rhomboids, and lower back. It is commonly utilized as an accessory movement for the deadlift in powerlifting, but is also popular in strength and muscle-focused upper-body workouts.",Strength,Middle Back,Barbell,Intermediate,8.7,Average
1641,Yates Row Reverse Grip,,Strength,Middle Back,Barbell,Beginner,8.3,Average
1642,Pendlay Row,"The Pendlay row, named after the well-known strength coach Glenn Pendlay, is a bent-over row variation where each rep starts with the barbell resting on the ground. This eliminates the stretch reflex and forces the lifter to pull with power and a bent-over spine. The Pendlay row can be performed heavy for low reps, but is usually performed for moderate reps, such as 5-8 per set.",Strength,Middle Back,Barbell,Intermediate,8.2,Average
1643,Straight Bar Bench Mid Rows,,Strength,Middle Back,Barbell,Beginner,6.5,Average
1644,Barbell seal row,"The barbell seal row is a weighted exercise targeting the muscles of the middle back, including the lats (latissimus dorsi) and rhomboids. It can be performed on a special elevated bench, on a bench placed on top of boxes or benches, or on a bench with a slight incline. The higher the bench, the greater the range of motion and stretch at the bottom of the movement. It is usually performed as an assistance movement for back strength and muscle growth, in rep ranges of 8-12 reps per set or higher.",Strength,Middle Back,Barbell,Intermediate,6.2,Average
1645,Yates Row,,Strength,Middle Back,Barbell,Beginner,0.0,Average
1646,Plate Row,,Strength,Middle Back,Barbell,Beginner,0.0,Average
1647,Barbell Deadlift Bent Row Complex,"The barbell deadlift bent-over row complex combines two movements to target the posterior chain. It requires using a lighter weight than you could handle for heavy deadlifts alone, but doubles down on activation in the upper back, lower back, and glutes.",Strength,Middle Back,Barbell,Beginner,0.0,
1648,Single-Arm Landmine Row,,Strength,Middle Back,Barbell,Beginner,0.0,Average
1649,TBS T-Bar Row,,Strength,Middle Back,Barbell,Intermediate,,
1650,TBS Deficit Deadlift,The barbell deficit deadlift is a compound exercise targeting the posterior chain.,Strength,Middle Back,Barbell,Intermediate,,
1651,Bent-Over Barbell Row - Gethin Variation,"The barbell bent-over row is a compound exercise used to build strength and size in both the lower and upper back. It targets nearly all of the muscles in the back, but particularly the lats, rhomboids, and lower back. It is commonly utilized as an accessory movement for the deadlift in powerlifting, but is also popular in strength and muscle-focused upper-body workouts.",Strength,Middle Back,Barbell,Intermediate,,
1652,Barbell bent-over row,"The barbell bent-over row is a compound exercise used to build strength and size in both the lower and upper back. It targets nearly all of the muscles in the back, but particularly the lats, rhomboids, and lower back. It is commonly utilized as an accessory movement for the deadlift in powerlifting, but is also popular in strength and muscle-focused upper-body workouts.",Strength,Middle Back,Barbell,Intermediate,,
1653,UN Barbell Rack Pull,,Strength,Middle Back,Barbell,Intermediate,,
1654,UN Barbell Scrape The Rack,,Strength,Middle Back,Barbell,Intermediate,,
1655,Barbell deadlift bent-over row complex,"The barbell deadlift bent-over row complex combines two movements to target the posterior chain. It requires using a lighter weight than you could handle for heavy deadlifts alone, but doubles down on activation in the upper back, lower back, and glutes.",Strength,Middle Back,Barbell,Intermediate,,
1656,30 Back Barbell Deadlift,,Strength,Middle Back,Barbell,Intermediate,,
1657,30 Back Bent-Over Barbell Row,,Strength,Middle Back,Barbell,Intermediate,,
1658,30 Back T-Bar Row,,Strength,Middle Back,Barbell,Intermediate,,
1659,30 Back Underhand Bent-Over Barbell Row,,Strength,Middle Back,Barbell,Intermediate,,
1660,Kettlebell alternating renegade row,"The kettlebell alternating renegade row combines rowing and core training into a single difficult movement. It's popular in time-efficient strength and muscle-building workouts, as well as in circuit-style training.",Strength,Middle Back,Kettlebells,Intermediate,8.5,Average
1661,Alternating Kettlebell Row,,Strength,Middle Back,Kettlebells,Intermediate,7.9,Average
1662,Two-Arm Kettlebell Row,,Strength,Middle Back,Kettlebells,Beginner,7.3,Average
1663,Kettlebell bent-over row to clean,"The kettlebell bent-over row to clean is a combination kettlebell exercise that targets many of the muscles of the upper body including the lats (latissimus dorsi), biceps, shoulders, and core. It also strengthens and trains power output of the lower body. It can be done for reps or for time as a strength or muscle-focused complex, or in circuit-style training for conditioning or fat loss.",Strength,Middle Back,Kettlebells,Intermediate,,
1664,UP Deficit Kettlebell Stiff-Legged Deadlift,"The kettlebell deficit deadlift is a more advanced version of the kettlebell deadlift movement that is performed standing on steps or boxes. It can be done to build strength or hip mobility for squats or deadlifts, in high reps or in more traditional strength and muscle-focused rep ranges.",Strength,Middle Back,Kettlebells,Intermediate,,
1665,FYR2 Dagger-Grip Double-Kettlebell Gorilla Row,,Strength,Middle Back,Kettlebells,Intermediate,,
1666,FYR2 Double-Kettlebell Swing Clean,,Strength,Middle Back,Kettlebells,Intermediate,,
1667,Single-arm kettlebell row-,"The single-arm kettlebell row is a popular muscle- and strength-building exercise that works the muscles of the back and core simultaneously. It has all the same benefits as a single-arm dumbbell row, but some people find a kettlebell more comfortable to hold during the movement.",Strength,Middle Back,Kettlebells,Intermediate,,
1668,FYR2 Ascending-Rep Swing-Squat Complex,,Strength,Middle Back,Kettlebells,Intermediate,,
1669,One-Arm Dumbbell Row,"The single-arm bench dumbbell row is a popular exercise for building the latissimus dorsi, or lat, muscles of the back. The bench is used for support during the rowing motion.",Strength,Middle Back,Dumbbell,Intermediate,9.0,Average
1670,Incline dumbbell row,"The incline dumbbell row is an upper-body exercise targeting the lats (latissimus dorsi) and upper-back muscles, as well as the biceps. Performing it on an incline bench helps target the lower lats in particular. Dumbbell row variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or back-focused portion of a workout.",Strength,Middle Back,Dumbbell,Intermediate,8.8,Average
1671,Bent Over Two-Dumbbell Row With Palms In,,Strength,Middle Back,Dumbbell,Beginner,8.8,Average
1672,Man-maker,"The man-maker is a sequence of exercises combining a dumbbell front squat, military press, renegade row, and sprawl. Between these movements it challenges muscles across the body, along with the cardiovascular system. It can be performed for rounds or for time as a single full-body exercise or as part of a fat-loss or athleticism-focused workout.",Strength,Middle Back,Dumbbell,Intermediate,8.4,Average
1673,Dumbbell bent-over row,"The dumbbell bent-over row is a popular exercise to develop and strengthen the muscles of the upper and middle back, like the latissimus (lat), lower trapezius, and rear deltoids. It can work equally well in strength, muscle-building, or circuit-style fat-loss workouts.",Strength,Middle Back,Dumbbell,Intermediate,8.3,Average
1674,Middle Back Shrug,,Strength,Middle Back,Dumbbell,Beginner,8.3,Average
1675,Dumbbell pull-over to skullcrusher,"The dumbbell pull-over to skullcrusher is a complex that combines two popular exercises into one sequence that works much of the upper body, particularly the chest, triceps, and serratus anterior muscles. Because the pull-over will determine the amount of weight you can use, this movement is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body portion of a workout.",Strength,Middle Back,Dumbbell,Intermediate,,
1676,Dumbbell Fix Single-Arm Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1677,Dumbbell Fix Bent-Over Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1678,Dumbbell Seal Row - Gethin Variation,"The dumbbell seal row is a weighted exercise targeting the muscles of the middle back, including the lats (latissimus dorsi) and rhomboids. It can be performed on a special elevated bench, on a bench placed on top of boxes or benches, or on a bench with a slight incline. The higher the bench, the greater the range of motion and stretch at the bottom of the movement. It is usually performed as an assistance movement for back strength and muscle growth, in rep ranges of 8-12 reps per set or higher.",Strength,Middle Back,Dumbbell,Intermediate,,
1679,Decline dumbbell chest fly,"The decline dumbbell chest fly is an upper-body exercise targeting the muscles of the chest, particularly the lower chest. It will require less weight than a decline press, which makes it a great hypertrophy exercise with high reps. Fly variations are usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Middle Back,Dumbbell,Intermediate,,
1680,TBS Bent-Over Dumbbell Row,"The dumbbell bent-over row is a popular exercise to develop and strengthen the muscles of the upper and middle back, like the latissimus (lat), lower trapezius, and rear deltoids. It can work equally well in strength, muscle-building, or circuit-style fat-loss workouts.",Strength,Middle Back,Dumbbell,Intermediate,,
1681,HM Alternating Bent-Over Quick Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1682,HM Bent-Over Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1683,AM Single Arm Row,"The single-arm bench dumbbell row is a popular exercise for building the latissimus dorsi, or lat, muscles of the back. The bench is used for support during the rowing motion.",Strength,Middle Back,Dumbbell,Intermediate,,
1684,Dumbbell stiff-legged deadlift,"The dumbbell stiff-legged deadlift is a dumbbell exercise that targets the hamstrings, glutes, lower and upper back, and core. The difference between a stiff-legged deadlift and a Romanian deadlift is primarily the amount of knee bend. The knees are only slightly bent in a stiff-legged deadlift, while they bend more in a Romanian deadlift. Stiff-legged deadlifts are generally performed for low to moderate reps, such as 8-10 reps per set, with a focus on maximizing the hamstring stretch rather than moving heavy weight. Feel free to wear a weight belt to protect your lower back.",Strength,Middle Back,Dumbbell,Intermediate,,
1685,Single-arm bench dumbbell row,"The single-arm bench dumbbell row is a popular exercise for building the latissimus dorsi, or lat, muscles of the back. The bench is used for support during the rowing motion.",Strength,Middle Back,Dumbbell,Intermediate,,
1686,UN Bent-Over Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1687,UN Dumbbell RDL,,Strength,Middle Back,Dumbbell,Intermediate,,
1688,UN Chest Supported Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1689,MetaBurn Bent-Over Renegade Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1690,30 Back Bent-Over Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1691,30 Back Dumbbell Pull-Over,,Strength,Middle Back,Dumbbell,Intermediate,,
1692,30 Back Incline Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1693,30 Back Single-Arm Dumbbell Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1694,30 Back Single-Arm Dumbbell Swing Row,,Strength,Middle Back,Dumbbell,Intermediate,,
1695,T-Bar Row with Handle,,Strength,Middle Back,Other,Intermediate,9.5,Average
1696,T-Bar Row,,Strength,Middle Back,Other,Intermediate,8.9,Average
1697,Alternating sit-through with crunch,"The alternating sit-through with crunch is a full-body movement that starts in a bear crawl position and ends with a leg kicked out to the side. In between reps, you perform a crunch. It is commonly performed for reps or time in bodyweight circuits and animal-style flows, but can also work on its own or as part of a dynamic warm-up or mobility sequence.",Strength,Middle Back,Other,Intermediate,8.9,Average
1698,Seated Cable Rows,"The cable seated row is a popular exercise to train the muscles of the upper back, including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids, using a cable stack. It also targets the biceps to a lesser degree. The cable row can work well in a variety of rep-ranges, but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",Strength,Middle Back,Cable,Intermediate,8.8,Average
1699,Upside-down pull-up,"The upside-down pull-up is an advanced bodyweight exercise that is normally performed on a pair of gymnastic rings. It involves pulling the body toward the ceiling in an inverted position. It targets the same muscles as traditional pull-ups, including the lats (latissimus dorsi), biceps, and core. However, the pulling angle is more akin to a bent-over row or upright row, depending on the angle of your hips.",Strength,Middle Back,Other,Intermediate,8.8,Average
1700,Smith machine inverted row,"The Smith machine inverted row is a bodyweight exercise targeting the muscles of the lats (latissimus dorsi) and upper back, using the bar of the Smith machine to hang and pull from. You can change the bar height to customize the difficulty level and desired angle of the row. This variation is usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Middle Back,Other,Intermediate,8.2,Average
1701,Lying T-Bar Row,,Strength,Middle Back,Other,Intermediate,7.9,Average
1702,Suspended row,"The suspended row is a bodyweight pulling exercise that focuses on the muscles of the middle and upper back, as well as the biceps. It can be trained in traditional muscle-building rep ranges or for higher reps. It can also work as part of a dynamic warm-up for a pressing or pulling-focused workout.",Strength,Middle Back,Other,Intermediate,7.6,Average
1703,Inverted Row with Straps,,Strength,Middle Back,Other,Beginner,6.4,Average
1704,One Arm Chin-Up,,Strength,Middle Back,Other,Beginner,6.3,Average
1705,Sled Row,,Strength,Middle Back,Other,Beginner,0.0,
1706,Paul Carter T-Bar Row,,Strength,Middle Back,Other,Intermediate,,
1707,Single-Arm Bent-Over Rear Delt Raise - Gethin Variation,"The single-arm bent-over rear delt fly or rear delt raise is a popular upper-body exercise that targets the muscles on the back of the shoulder joint, specifically the rear head of the deltoid. Since pressing movements build the front and (to a lesser degree) side deltoid heads, this move is often done to promote balanced shoulder development. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a shoulder or upper-body workout.",Strength,Middle Back,Other,Intermediate,,
1708,30 Back Plate Hyperextension,,Strength,Middle Back,Other,Intermediate,,
1709,Seated Cable Rows,"The cable seated row is a popular exercise to train the muscles of the upper back, including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids, using a cable stack. It also targets the biceps to a lesser degree. The cable row can work well in a variety of rep-ranges, but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",Strength,Middle Back,Cable,Intermediate,8.8,Average
1710,Single-arm cable seated row,"The single-arm cable seated row is a version of the cable row movement that trains the muscles of the upper back one side at a time. It targets a wide range of muscles including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids. It also targets the biceps to a lesser degree. The single-arm row can work well in a variety of rep ranges but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",Strength,Middle Back,Cable,Intermediate,8.5,Average
1711,Paul Carter Lat Pull-Down,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Middle Back,Cable,Intermediate,,
1712,TBS Lat Pull-Down,,Strength,Middle Back,Cable,Intermediate,,
1713,One-Arm Cable Read Delt Fly - Gethin Variation,"The single-arm bent-over cable rear delt fly is an exercise targeting the rear deltoids. It is a great way to isolate this area of the shoulder and attack each side independently. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",Strength,Middle Back,Cable,Intermediate,,
1714,UP Seated Cable Row,"The cable seated row is a popular exercise to train the muscles of the upper back, including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids, using a cable stack. It also targets the biceps to a lesser degree. The cable row can work well in a variety of rep-ranges, but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",Strength,Middle Back,Cable,Intermediate,,
